"Step","evalv2_spball_1.8B_mupinit_muplr5e-3_wd0.1_hard_headfc1split - hidden-states-rms/mlp","evalv2_spball_1.8B_mupinit_muplr5e-3_wd0.1_hard_headfc1split - hidden-states-rms/mlp__MIN","evalv2_spball_1.8B_mupinit_muplr5e-3_wd0.1_hard_headfc1split - hidden-states-rms/mlp__MAX","evalv2_muonw_1.8B_muptinit_muplr5e-3_wd0.1_headfc1split - hidden-states-rms/mlp","evalv2_muonw_1.8B_muptinit_muplr5e-3_wd0.1_headfc1split - hidden-states-rms/mlp__MIN","evalv2_muonw_1.8B_muptinit_muplr5e-3_wd0.1_headfc1split - hidden-states-rms/mlp__MAX","evalv2_adamw_1.8B_muptinit_muplr5e-3_wd0.1_headfc1split - hidden-states-rms/mlp","evalv2_adamw_1.8B_muptinit_muplr5e-3_wd0.1_headfc1split - hidden-states-rms/mlp__MIN","evalv2_adamw_1.8B_muptinit_muplr5e-3_wd0.1_headfc1split - hidden-states-rms/mlp__MAX"
"3025","0.1322086900472641","0.1322086900472641","0.1322086900472641","0.1586521714925766","0.1586521714925766","0.1586521714925766","33.19949722290039","33.19949722290039","33.19949722290039"
"3028","0.13285282254219055","0.13285282254219055","0.13285282254219055","0.15644018352031708","0.15644018352031708","0.15644018352031708","32.93415069580078","32.93415069580078","32.93415069580078"
"3030","0.1308266818523407","0.1308266818523407","0.1308266818523407","0.15368707478046417","0.15368707478046417","0.15368707478046417","32.56584930419922","32.56584930419922","32.56584930419922"
"3031","0.13134439289569855","0.13134439289569855","0.13134439289569855","0.15971429646015167","0.15971429646015167","0.15971429646015167","33.30831527709961","33.30831527709961","33.30831527709961"
"3032","0.13019125163555145","0.13019125163555145","0.13019125163555145","0.1542728990316391","0.1542728990316391","0.1542728990316391","32.58481979370117","32.58481979370117","32.58481979370117"
"3033","0.12847955524921417","0.12847955524921417","0.12847955524921417","0.1563350111246109","0.1563350111246109","0.1563350111246109","32.74553680419922","32.74553680419922","32.74553680419922"
"3035","0.1303144246339798","0.1303144246339798","0.1303144246339798","0.1565224826335907","0.1565224826335907","0.1565224826335907","32.32561492919922","32.32561492919922","32.32561492919922"
"3036","0.13126428425312042","0.13126428425312042","0.13126428425312042","0.15447725355625153","0.15447725355625153","0.15447725355625153","32.52511215209961","32.52511215209961","32.52511215209961"
"3039","0.13390405476093292","0.13390405476093292","0.13390405476093292","0.15943963825702667","0.15943963825702667","0.15943963825702667","33.14425277709961","33.14425277709961","33.14425277709961"
"3041","0.13083267211914062","0.13083267211914062","0.13083267211914062","0.15728704631328583","0.15728704631328583","0.15728704631328583","33.38058090209961","33.38058090209961","33.38058090209961"
"3043","0.13178634643554688","0.13178634643554688","0.13178634643554688","0.15759985148906708","0.15759985148906708","0.15759985148906708","33.31640625","33.31640625","33.31640625"
"3044","0.13082395493984222","0.13082395493984222","0.13082395493984222","0.15482820570468903","0.15482820570468903","0.15482820570468903","32.40011215209961","32.40011215209961","32.40011215209961"
"3045","0.1294141560792923","0.1294141560792923","0.1294141560792923","0.15554264187812805","0.15554264187812805","0.15554264187812805","33.16824722290039","33.16824722290039","33.16824722290039"
"3047","0.13204629719257355","0.13204629719257355","0.13204629719257355","0.15746906399726868","0.15746906399726868","0.15746906399726868","33.43136215209961","33.43136215209961","33.43136215209961"
"3053","0.12925828993320465","0.12925828993320465","0.12925828993320465","0.15288980305194855","0.15288980305194855","0.15288980305194855","32.79827117919922","32.79827117919922","32.79827117919922"
"3058","0.13226209580898285","0.13226209580898285","0.13226209580898285","0.1598597913980484","0.1598597913980484","0.1598597913980484","33.083984375","33.083984375","33.083984375"
"3060","0.12740980088710785","0.12740980088710785","0.12740980088710785","0.15619005262851715","0.15619005262851715","0.15619005262851715","32.90206527709961","32.90206527709961","32.90206527709961"
"3061","0.13115419447422028","0.13115419447422028","0.13115419447422028","0.1554609090089798","0.1554609090089798","0.1554609090089798","32.27371597290039","32.27371597290039","32.27371597290039"
"3062","0.1291700154542923","0.1291700154542923","0.1291700154542923","0.15565654635429382","0.15565654635429382","0.15565654635429382","32.52260208129883","32.52260208129883","32.52260208129883"
"3063","0.13334165513515472","0.13334165513515472","0.13334165513515472","0.15829631686210632","0.15829631686210632","0.15829631686210632","33.12416458129883","33.12416458129883","33.12416458129883"
"3065","","","","","","","33.51199722290039","33.51199722290039","33.51199722290039"
"3067","0.1315024197101593","0.1315024197101593","0.1315024197101593","0.15749523043632507","0.15749523043632507","0.15749523043632507","32.474609375","32.474609375","32.474609375"
"3069","0.13074056804180145","0.13074056804180145","0.13074056804180145","0.15831102430820465","0.15831102430820465","0.15831102430820465","33.4140625","33.4140625","33.4140625"
"3070","0.12961196899414062","0.12961196899414062","0.12961196899414062","0.1554957777261734","0.1554957777261734","0.1554957777261734","32.46428680419922","32.46428680419922","32.46428680419922"
"3071","0.13249370455741882","0.13249370455741882","0.13249370455741882","0.15836551785469055","0.15836551785469055","0.15836551785469055","33.08175277709961","33.08175277709961","33.08175277709961"
"3074","0.12886537611484528","0.12886537611484528","0.12886537611484528","0.15528924763202667","0.15528924763202667","0.15528924763202667","32.36049270629883","32.36049270629883","32.36049270629883"
"3075","0.1333247572183609","0.1333247572183609","0.1333247572183609","0.1599012166261673","0.1599012166261673","0.1599012166261673","33.05078125","33.05078125","33.05078125"
"3082","0.13387298583984375","0.13387298583984375","0.13387298583984375","0.15771429240703583","0.15771429240703583","0.15771429240703583","33.83928680419922","33.83928680419922","33.83928680419922"
"3084","0.13462284207344055","0.13462284207344055","0.13462284207344055","0.1585257351398468","0.1585257351398468","0.1585257351398468","33.10797882080078","33.10797882080078","33.10797882080078"
"3085","0.1299089640378952","0.1299089640378952","0.1299089640378952","0.15743255615234375","0.15743255615234375","0.15743255615234375","32.16155242919922","32.16155242919922","32.16155242919922"
"3086","0.1322195827960968","0.1322195827960968","0.1322195827960968","0.15679550170898438","0.15679550170898438","0.15679550170898438","32.85323715209961","32.85323715209961","32.85323715209961"
"3092","0.134246826171875","0.134246826171875","0.134246826171875","0.15914590656757355","0.15914590656757355","0.15914590656757355","32.80971145629883","32.80971145629883","32.80971145629883"
"3094","0.13062503933906555","0.13062503933906555","0.13062503933906555","0.15618078410625458","0.15618078410625458","0.15618078410625458","32.21540069580078","32.21540069580078","32.21540069580078"
"3097","0.13069316744804382","0.13069316744804382","0.13069316744804382","0.15629251301288605","0.15629251301288605","0.15629251301288605","32.82756805419922","32.82756805419922","32.82756805419922"
"3098","0.1319994181394577","0.1319994181394577","0.1319994181394577","0.1573617160320282","0.1573617160320282","0.1573617160320282","32.55719757080078","32.55719757080078","32.55719757080078"
"3099","0.13044847548007965","0.13044847548007965","0.13044847548007965","0.15552139282226562","0.15552139282226562","0.15552139282226562","32.80859375","32.80859375","32.80859375"
"3101","0.1305258572101593","0.1305258572101593","0.1305258572101593","0.15492956340312958","0.15492956340312958","0.15492956340312958","33.02734375","33.02734375","33.02734375"
"3103","0.12942396104335785","0.12942396104335785","0.12942396104335785","0.15430013835430145","0.15430013835430145","0.15430013835430145","32.50669479370117","32.50669479370117","32.50669479370117"
"3104","0.13109643757343292","0.13109643757343292","0.13109643757343292","0.15747396647930145","0.15747396647930145","0.15747396647930145","32.95396041870117","32.95396041870117","32.95396041870117"
"3108","","","","","","","32.671875","32.671875","32.671875"
"3109","0.1302599161863327","0.1302599161863327","0.1302599161863327","0.15487506985664368","0.15487506985664368","0.15487506985664368","32.48772430419922","32.48772430419922","32.48772430419922"
"3112","0.13194438815116882","0.13194438815116882","0.13194438815116882","0.15566635131835938","0.15566635131835938","0.15566635131835938","32.72711944580078","32.72711944580078","32.72711944580078"
"3115","0.1272822767496109","0.1272822767496109","0.1272822767496109","0.15256990492343903","0.15256990492343903","0.15256990492343903","31.846818923950195","31.846818923950195","31.846818923950195"
"3118","0.13175909221172333","0.13175909221172333","0.13175909221172333","0.15655572712421417","0.15655572712421417","0.15655572712421417","32.19977569580078","32.19977569580078","32.19977569580078"
"3121","","","","","","","32.39592742919922","32.39592742919922","32.39592742919922"
"3122","0.12910135090351105","0.12910135090351105","0.12910135090351105","0.1555633544921875","0.1555633544921875","0.1555633544921875","32.01953125","32.01953125","32.01953125"
"3123","0.13140814006328583","0.13140814006328583","0.13140814006328583","0.15619441866874695","0.15619441866874695","0.15619441866874695","32.384765625","32.384765625","32.384765625"
"3125","0.1290261447429657","0.1290261447429657","0.1290261447429657","0.15479768812656403","0.15479768812656403","0.15479768812656403","32.27231979370117","32.27231979370117","32.27231979370117"
"3126","0.1303798109292984","0.1303798109292984","0.1303798109292984","0.1569758802652359","0.1569758802652359","0.1569758802652359","32.50613784790039","32.50613784790039","32.50613784790039"
"3131","0.12876184284687042","0.12876184284687042","0.12876184284687042","0.1538042277097702","0.1538042277097702","0.1538042277097702","32.83481979370117","32.83481979370117","32.83481979370117"
"3133","0.1283394992351532","0.1283394992351532","0.1283394992351532","0.15289579331874847","0.15289579331874847","0.15289579331874847","32.87862777709961","32.87862777709961","32.87862777709961"
"3135","0.1316441148519516","0.1316441148519516","0.1316441148519516","0.15538188815116882","0.15538188815116882","0.15538188815116882","32.64704132080078","32.64704132080078","32.64704132080078"
"3136","0.13181795179843903","0.13181795179843903","0.13181795179843903","0.15824945271015167","0.15824945271015167","0.15824945271015167","32.92438507080078","32.92438507080078","32.92438507080078"
"3139","0.1291329562664032","0.1291329562664032","0.1291329562664032","0.1509791761636734","0.1509791761636734","0.1509791761636734","31.446706771850586","31.446706771850586","31.446706771850586"
"3142","0.12870407104492188","0.12870407104492188","0.12870407104492188","0.1549726277589798","0.1549726277589798","0.1549726277589798","32.96428680419922","32.96428680419922","32.96428680419922"
"3146","0.12905393540859222","0.12905393540859222","0.12905393540859222","0.15563365817070007","0.15563365817070007","0.15563365817070007","32.43777847290039","32.43777847290039","32.43777847290039"
"3150","0.1283373087644577","0.1283373087644577","0.1283373087644577","0.15574537217617035","0.15574537217617035","0.15574537217617035","32.37472152709961","32.37472152709961","32.37472152709961"
"3151","0.128997802734375","0.128997802734375","0.128997802734375","0.1508701890707016","0.1508701890707016","0.1508701890707016","31.751394271850586","31.751394271850586","31.751394271850586"
"3154","0.12929590046405792","0.12929590046405792","0.12929590046405792","0.15647070109844208","0.15647070109844208","0.15647070109844208","32.49246597290039","32.49246597290039","32.49246597290039"
"3156","0.12856456637382507","0.12856456637382507","0.12856456637382507","0.15644781291484833","0.15644781291484833","0.15644781291484833","32.05496597290039","32.05496597290039","32.05496597290039"
"3157","0.12931442260742188","0.12931442260742188","0.12931442260742188","0.15196718275547028","0.15196718275547028","0.15196718275547028","32.77427291870117","32.77427291870117","32.77427291870117"
"3158","0.13004030287265778","0.13004030287265778","0.13004030287265778","0.15608488023281097","0.15608488023281097","0.15608488023281097","32.51116180419922","32.51116180419922","32.51116180419922"
"3162","0.12738582491874695","0.12738582491874695","0.12738582491874695","0.15237154066562653","0.15237154066562653","0.15237154066562653","32.05022430419922","32.05022430419922","32.05022430419922"
"3164","0.1320255845785141","0.1320255845785141","0.1320255845785141","0.15504728257656097","0.15504728257656097","0.15504728257656097","32.23995590209961","32.23995590209961","32.23995590209961"
"3168","0.13093240559101105","0.13093240559101105","0.13093240559101105","0.1525704562664032","0.1525704562664032","0.1525704562664032","32.44057083129883","32.44057083129883","32.44057083129883"
"3172","0.13049480319023132","0.13049480319023132","0.13049480319023132","0.15258680284023285","0.15258680284023285","0.15258680284023285","32.49665069580078","32.49665069580078","32.49665069580078"
"3174","0.13076618313789368","0.13076618313789368","0.13076618313789368","0.15270450711250305","0.15270450711250305","0.15270450711250305","32.67103958129883","32.67103958129883","32.67103958129883"
"3177","0.13067463040351868","0.13067463040351868","0.13067463040351868","0.15442058444023132","0.15442058444023132","0.15442058444023132","31.745534896850586","31.745534896850586","31.745534896850586"
"3178","0.13129697740077972","0.13129697740077972","0.13129697740077972","0.15388162434101105","0.15388162434101105","0.15388162434101105","32.6796875","32.6796875","32.6796875"
"3181","0.13025501370429993","0.13025501370429993","0.13025501370429993","0.15274755656719208","0.15274755656719208","0.15274755656719208","32.37025833129883","32.37025833129883","32.37025833129883"
"3189","0.13040325045585632","0.13040325045585632","0.13040325045585632","0.1528058797121048","0.1528058797121048","0.1528058797121048","32.53878402709961","32.53878402709961","32.53878402709961"
"3192","0.12904521822929382","0.12904521822929382","0.12904521822929382","0.15053068101406097","0.15053068101406097","0.15053068101406097","31.12081527709961","31.12081527709961","31.12081527709961"
"3200","0.12512806057929993","0.12512806057929993","0.12512806057929993","0.15072467923164368","0.15072467923164368","0.15072467923164368","31.383928298950195","31.383928298950195","31.383928298950195"
"3202","0.12559019029140472","0.12559019029140472","0.12559019029140472","0.15007127821445465","0.15007127821445465","0.15007127821445465","31.638671875","31.638671875","31.638671875"
"3203","0.13284574449062347","0.13284574449062347","0.13284574449062347","0.15421459078788757","0.15421459078788757","0.15421459078788757","32.96038055419922","32.96038055419922","32.96038055419922"
"3204","0.12728063762187958","0.12728063762187958","0.12728063762187958","0.15089143812656403","0.15089143812656403","0.15089143812656403","32.35714340209961","32.35714340209961","32.35714340209961"
"3207","0.1275547593832016","0.1275547593832016","0.1275547593832016","0.15021787583827972","0.15021787583827972","0.15021787583827972","31.772321701049805","31.772321701049805","31.772321701049805"
"3208","0.13022886216640472","0.13022886216640472","0.13022886216640472","0.15205982327461243","0.15205982327461243","0.15205982327461243","31.94559097290039","31.94559097290039","31.94559097290039"
"3209","0.1277422159910202","0.1277422159910202","0.1277422159910202","0.1497802734375","0.1497802734375","0.1497802734375","31.514509201049805","31.514509201049805","31.514509201049805"
"3210","","","","","","","31.673269271850586","31.673269271850586","31.673269271850586"
"3213","0.1311144083738327","0.1311144083738327","0.1311144083738327","0.1521693617105484","0.1521693617105484","0.1521693617105484","32.04408645629883","32.04408645629883","32.04408645629883"
"3214","0.1289999783039093","0.1289999783039093","0.1289999783039093","0.15266036987304688","0.15266036987304688","0.15266036987304688","32.50558090209961","32.50558090209961","32.50558090209961"
"3215","0.12901197373867035","0.12901197373867035","0.12901197373867035","0.14963968098163605","0.14963968098163605","0.14963968098163605","32.15373992919922","32.15373992919922","32.15373992919922"
"3216","0.13143157958984375","0.13143157958984375","0.13143157958984375","0.15575136244297028","0.15575136244297028","0.15575136244297028","33.02092742919922","33.02092742919922","33.02092742919922"
"3218","","","","","","","32.21010208129883","32.21010208129883","32.21010208129883"
"3222","0.1285814493894577","0.1285814493894577","0.1285814493894577","0.15216827392578125","0.15216827392578125","0.15216827392578125","32.38364791870117","32.38364791870117","32.38364791870117"
"3224","0.13136617839336395","0.13136617839336395","0.13136617839336395","0.15606634318828583","0.15606634318828583","0.15606634318828583","33.32114791870117","33.32114791870117","33.32114791870117"
"3225","0.12852151691913605","0.12852151691913605","0.12852151691913605","0.15035520493984222","0.15035520493984222","0.15035520493984222","31.397321701049805","31.397321701049805","31.397321701049805"
"3230","0.12837055325508118","0.12837055325508118","0.12837055325508118","0.15217645466327667","0.15217645466327667","0.15217645466327667","31.70926284790039","31.70926284790039","31.70926284790039"
"3231","0.12709318101406097","0.12709318101406097","0.12709318101406097","0.14856664836406708","0.14856664836406708","0.14856664836406708","31.81863784790039","31.81863784790039","31.81863784790039"
"3232","0.12880216538906097","0.12880216538906097","0.12880216538906097","0.1534445583820343","0.1534445583820343","0.1534445583820343","32.56696319580078","32.56696319580078","32.56696319580078"
"3238","0.12814439833164215","0.12814439833164215","0.12814439833164215","0.15109197795391083","0.15109197795391083","0.15109197795391083","31.75223159790039","31.75223159790039","31.75223159790039"
"3239","0.12482506781816483","0.12482506781816483","0.12482506781816483","0.14891107380390167","0.14891107380390167","0.14891107380390167","31.40206527709961","31.40206527709961","31.40206527709961"
"3240","0.1273171603679657","0.1273171603679657","0.1273171603679657","0.14969690144062042","0.14969690144062042","0.14969690144062042","31.665178298950195","31.665178298950195","31.665178298950195"
"3242","0.12756183743476868","0.12756183743476868","0.12756183743476868","0.1501007080078125","0.1501007080078125","0.1501007080078125","31.70870590209961","31.70870590209961","31.70870590209961"
"3247","0.12615367770195007","0.12615367770195007","0.12615367770195007","0.1501334011554718","0.1501334011554718","0.1501334011554718","32.07840347290039","32.07840347290039","32.07840347290039"
"3248","0.1299351304769516","0.1299351304769516","0.1299351304769516","0.15038572251796722","0.15038572251796722","0.15038572251796722","31.76953125","31.76953125","31.76953125"
"3249","0.12693677842617035","0.12693677842617035","0.12693677842617035","0.15053285658359528","0.15053285658359528","0.15053285658359528","31.40848159790039","31.40848159790039","31.40848159790039"
"3251","","","","","","","32.60519027709961","32.60519027709961","32.60519027709961"
"3252","0.12872041761875153","0.12872041761875153","0.12872041761875153","0.14844568073749542","0.14844568073749542","0.14844568073749542","31.452566146850586","31.452566146850586","31.452566146850586"
"3256","","","","","","","32.35714340209961","32.35714340209961","32.35714340209961"
"3259","","","","","","","31.682756423950195","31.682756423950195","31.682756423950195"
"3263","0.12619291245937347","0.12619291245937347","0.12619291245937347","0.14697755873203278","0.14697755873203278","0.14697755873203278","31.26980972290039","31.26980972290039","31.26980972290039"
"3264","0.12681688368320465","0.12681688368320465","0.12681688368320465","0.15083858370780945","0.15083858370780945","0.15083858370780945","31.47628402709961","31.47628402709961","31.47628402709961"
"3266","0.1272517591714859","0.1272517591714859","0.1272517591714859","0.1510009765625","0.1510009765625","0.1510009765625","31.844308853149414","31.844308853149414","31.844308853149414"
"3274","0.1285247802734375","0.1285247802734375","0.1285247802734375","0.1488473117351532","0.1488473117351532","0.1488473117351532","31.677175521850586","31.677175521850586","31.677175521850586"
"3275","0.12510845065116882","0.12510845065116882","0.12510845065116882","0.15011432766914368","0.15011432766914368","0.15011432766914368","31.306640625","31.306640625","31.306640625"
"3277","0.12740270793437958","0.12740270793437958","0.12740270793437958","0.15096446871757507","0.15096446871757507","0.15096446871757507","30.960378646850586","30.960378646850586","30.960378646850586"
"3278","0.1288495808839798","0.1288495808839798","0.1288495808839798","0.1491960734128952","0.1491960734128952","0.1491960734128952","31.91769027709961","31.91769027709961","31.91769027709961"
"3281","0.12936019897460938","0.12936019897460938","0.12936019897460938","0.15108980238437653","0.15108980238437653","0.15108980238437653","32.35658645629883","32.35658645629883","32.35658645629883"
"3282","0.1288561075925827","0.1288561075925827","0.1288561075925827","0.15024402737617493","0.15024402737617493","0.15024402737617493","31.936105728149414","31.936105728149414","31.936105728149414"
"3283","0.12866918742656708","0.12866918742656708","0.12866918742656708","0.15004022419452667","0.15004022419452667","0.15004022419452667","31.778181076049805","31.778181076049805","31.778181076049805"
"3286","0.13019998371601105","0.13019998371601105","0.13019998371601105","0.15117372572422028","0.15117372572422028","0.15117372572422028","31.385324478149414","31.385324478149414","31.385324478149414"
"3290","0.1291307657957077","0.1291307657957077","0.1291307657957077","0.15194211900234222","0.15194211900234222","0.15194211900234222","30.934988021850586","30.934988021850586","30.934988021850586"
"3293","0.12998689711093903","0.12998689711093903","0.12998689711093903","0.1489759236574173","0.1489759236574173","0.1489759236574173","31.4375","31.4375","31.4375"
"3294","0.12739072740077972","0.12739072740077972","0.12739072740077972","0.15118898451328278","0.15118898451328278","0.15118898451328278","31.838727951049805","31.838727951049805","31.838727951049805"
"3297","0.1299983412027359","0.1299983412027359","0.1299983412027359","0.14933940768241882","0.14933940768241882","0.14933940768241882","32.13671875","32.13671875","32.13671875"
"3298","0.1282217800617218","0.1282217800617218","0.1282217800617218","0.1506631076335907","0.1506631076335907","0.1506631076335907","33.02371597290039","33.02371597290039","33.02371597290039"
"3299","0.12919452786445618","0.12919452786445618","0.12919452786445618","0.15135028958320618","0.15135028958320618","0.15135028958320618","32.68219757080078","32.68219757080078","32.68219757080078"
"3302","0.127471923828125","0.127471923828125","0.127471923828125","0.14842168986797333","0.14842168986797333","0.14842168986797333","31.70703125","31.70703125","31.70703125"
"3305","0.12765829265117645","0.12765829265117645","0.12765829265117645","0.14902278780937195","0.14902278780937195","0.14902278780937195","32.177734375","32.177734375","32.177734375"
"3307","0.1282566636800766","0.1282566636800766","0.1282566636800766","0.15126582980155945","0.15126582980155945","0.15126582980155945","32.44168472290039","32.44168472290039","32.44168472290039"
"3308","","","","","","","31.889509201049805","31.889509201049805","31.889509201049805"
"3310","0.12616293132305145","0.12616293132305145","0.12616293132305145","0.14534923434257507","0.14534923434257507","0.14534923434257507","31.25558090209961","31.25558090209961","31.25558090209961"
"3311","0.12926483154296875","0.12926483154296875","0.12926483154296875","0.15243148803710938","0.15243148803710938","0.15243148803710938","32.02064895629883","32.02064895629883","32.02064895629883"
"3313","0.13056455552577972","0.13056455552577972","0.13056455552577972","0.15113067626953125","0.15113067626953125","0.15113067626953125","32.26255416870117","32.26255416870117","32.26255416870117"
"3317","0.13104955852031708","0.13104955852031708","0.13104955852031708","0.1502903550863266","0.1502903550863266","0.1502903550863266","32.36439895629883","32.36439895629883","32.36439895629883"
"3319","0.12878145277500153","0.12878145277500153","0.12878145277500153","0.14866474270820618","0.14866474270820618","0.14866474270820618","31.63839340209961","31.63839340209961","31.63839340209961"
"3320","0.1286163330078125","0.1286163330078125","0.1286163330078125","0.15087835490703583","0.15087835490703583","0.15087835490703583","32.07143020629883","32.07143020629883","32.07143020629883"
"3322","0.12664522230625153","0.12664522230625153","0.12664522230625153","0.1484048068523407","0.1484048068523407","0.1484048068523407","31.359933853149414","31.359933853149414","31.359933853149414"
"3323","0.12755203247070312","0.12755203247070312","0.12755203247070312","0.1477203369140625","0.1477203369140625","0.1477203369140625","31.8671875","31.8671875","31.8671875"
"3329","0.12800870835781097","0.12800870835781097","0.12800870835781097","0.14837373793125153","0.14837373793125153","0.14837373793125153","31.268972396850586","31.268972396850586","31.268972396850586"
"3333","0.12855911254882812","0.12855911254882812","0.12855911254882812","0.15055902302265167","0.15055902302265167","0.15055902302265167","31.515625","31.515625","31.515625"
"3336","0.12776783108711243","0.12776783108711243","0.12776783108711243","0.14796175062656403","0.14796175062656403","0.14796175062656403","32.17885208129883","32.17885208129883","32.17885208129883"
"3337","0.1285356730222702","0.1285356730222702","0.1285356730222702","0.1504625529050827","0.1504625529050827","0.1504625529050827","31.840402603149414","31.840402603149414","31.840402603149414"
"3338","0.13070951402187347","0.13070951402187347","0.13070951402187347","0.15071161091327667","0.15071161091327667","0.15071161091327667","32.32086944580078","32.32086944580078","32.32086944580078"
"3341","0.12757110595703125","0.12757110595703125","0.12757110595703125","0.1477159708738327","0.1477159708738327","0.1477159708738327","31.58175277709961","31.58175277709961","31.58175277709961"
"3342","0.1276702880859375","0.1276702880859375","0.1276702880859375","0.1494162380695343","0.1494162380695343","0.1494162380695343","31.84012222290039","31.84012222290039","31.84012222290039"
"3344","0.12948444485664368","0.12948444485664368","0.12948444485664368","0.15025274455547333","0.15025274455547333","0.15025274455547333","31.81222152709961","31.81222152709961","31.81222152709961"
"3347","0.12578637897968292","0.12578637897968292","0.12578637897968292","0.1467306911945343","0.1467306911945343","0.1467306911945343","32.37053680419922","32.37053680419922","32.37053680419922"
"3350","0.13165338337421417","0.13165338337421417","0.13165338337421417","0.15172195434570312","0.15172195434570312","0.15172195434570312","32.31138229370117","32.31138229370117","32.31138229370117"
"3354","0.12915094196796417","0.12915094196796417","0.12915094196796417","0.1481083482503891","0.1481083482503891","0.1481083482503891","31.1328125","31.1328125","31.1328125"
"3357","0.12779998779296875","0.12779998779296875","0.12779998779296875","0.14886583387851715","0.14886583387851715","0.14886583387851715","31.068359375","31.068359375","31.068359375"
"3358","0.1288648396730423","0.1288648396730423","0.1288648396730423","0.14884458482265472","0.14884458482265472","0.14884458482265472","31.7734375","31.7734375","31.7734375"
"3360","0.12912151217460632","0.12912151217460632","0.12912151217460632","0.14742006361484528","0.14742006361484528","0.14742006361484528","31.40457534790039","31.40457534790039","31.40457534790039"
"3361","0.12628282606601715","0.12628282606601715","0.12628282606601715","0.14808709919452667","0.14808709919452667","0.14808709919452667","31.978515625","31.978515625","31.978515625"
"3365","0.12724630534648895","0.12724630534648895","0.12724630534648895","0.14824022352695465","0.14824022352695465","0.14824022352695465","31.97265625","31.97265625","31.97265625"
"3366","0.12851224839687347","0.12851224839687347","0.12851224839687347","0.1484156996011734","0.1484156996011734","0.1484156996011734","31.85546875","31.85546875","31.85546875"
"3367","0.1258457750082016","0.1258457750082016","0.1258457750082016","0.14609800279140472","0.14609800279140472","0.14609800279140472","30.975168228149414","30.975168228149414","30.975168228149414"
"3368","0.12894003093242645","0.12894003093242645","0.12894003093242645","0.14771270751953125","0.14771270751953125","0.14771270751953125","32.52315902709961","32.52315902709961","32.52315902709961"
"3370","0.1291852742433548","0.1291852742433548","0.1291852742433548","0.14886365830898285","0.14886365830898285","0.14886365830898285","32.37723159790039","32.37723159790039","32.37723159790039"
"3371","0.1294010728597641","0.1294010728597641","0.1294010728597641","0.14776284992694855","0.14776284992694855","0.14776284992694855","31.03738784790039","31.03738784790039","31.03738784790039"
"3373","0.12763704359531403","0.12763704359531403","0.12763704359531403","0.14705221354961395","0.14705221354961395","0.14705221354961395","31.807756423950195","31.807756423950195","31.807756423950195"
"3374","0.12424632161855698","0.12424632161855698","0.12424632161855698","0.14522716403007507","0.14522716403007507","0.14522716403007507","31.427734375","31.427734375","31.427734375"
"3375","","","","","","","31.098493576049805","31.098493576049805","31.098493576049805"
"3376","0.12749481201171875","0.12749481201171875","0.12749481201171875","0.14829199016094208","0.14829199016094208","0.14829199016094208","32.40262222290039","32.40262222290039","32.40262222290039"
"3377","0.12562070786952972","0.12562070786952972","0.12562070786952972","0.1458413302898407","0.1458413302898407","0.1458413302898407","30.993303298950195","30.993303298950195","30.993303298950195"
"3383","0.12738527357578278","0.12738527357578278","0.12738527357578278","0.1461639404296875","0.1461639404296875","0.1461639404296875","31.14871597290039","31.14871597290039","31.14871597290039"
"3384","0.12781579792499542","0.12781579792499542","0.12781579792499542","0.15052522718906403","0.15052522718906403","0.15052522718906403","31.728515625","31.728515625","31.728515625"
"3386","0.12403706461191177","0.12403706461191177","0.12403706461191177","0.1477007120847702","0.1477007120847702","0.1477007120847702","30.83203125","30.83203125","30.83203125"
"3388","0.12437820434570312","0.12437820434570312","0.12437820434570312","0.1481170654296875","0.1481170654296875","0.1481170654296875","31.176897048950195","31.176897048950195","31.176897048950195"
"3392","0.12837600708007812","0.12837600708007812","0.12837600708007812","0.14925821125507355","0.14925821125507355","0.14925821125507355","31.33370590209961","31.33370590209961","31.33370590209961"
"3393","0.1277008056640625","0.1277008056640625","0.1277008056640625","0.1476200670003891","0.1476200670003891","0.1476200670003891","31.614397048950195","31.614397048950195","31.614397048950195"
"3394","0.1262555867433548","0.1262555867433548","0.1262555867433548","0.14724132418632507","0.14724132418632507","0.14724132418632507","30.841796875","30.841796875","30.841796875"
"3398","","","","","","","31.229352951049805","31.229352951049805","31.229352951049805"
"3399","0.12495749443769455","0.12495749443769455","0.12495749443769455","0.14597538113594055","0.14597538113594055","0.14597538113594055","30.799943923950195","30.799943923950195","30.799943923950195"
"3400","0.12719181180000305","0.12719181180000305","0.12719181180000305","0.14993341267108917","0.14993341267108917","0.14993341267108917","32.041015625","32.041015625","32.041015625"
"3401","0.1261640340089798","0.1261640340089798","0.1261640340089798","0.1451001912355423","0.1451001912355423","0.1451001912355423","30.29854965209961","30.29854965209961","30.29854965209961"
"3402","0.12544849514961243","0.12544849514961243","0.12544849514961243","0.15032958984375","0.15032958984375","0.15032958984375","31.736328125","31.736328125","31.736328125"
"3404","0.12554550170898438","0.12554550170898438","0.12554550170898438","0.15003259479999542","0.15003259479999542","0.15003259479999542","31.23214340209961","31.23214340209961","31.23214340209961"
"3409","0.1260245144367218","0.1260245144367218","0.1260245144367218","0.14832305908203125","0.14832305908203125","0.14832305908203125","31.498046875","31.498046875","31.498046875"
