Step,Muon without wd,Spectral Sphere,Muon
5141,0.4946550726890564,0.060398646,0.0706046
5143,0.4948817789554596,0.06036159,0.070649281
5144,0.4964076578617096,0.061036248,0.069609508
5146,0.4956272542476654,0.061065674,0.069674902
5149,0.4987662136554718,0.061280388,0.070322312
5151,0.4954267144203186,0.061062403,0.069458008
5159,0.4986223578453064,0.06222425,0.069854736
5160,0.4967258870601654,0.060385566,0.070614405
5162,0.4997384250164032,0.060951233,0.070859633
5165,0.496917725,0.060764857,0.06967926
5166,0.4964425265789032,0.061216082,0.070426941
5168,0.499755859,0.061641149,0.070603505
5169,0.5021187663078308,0.0613654,0.070107594
5171,0.4981732964515686,0.061001368,0.070098877
5173,0.4981907308101654,0.061462402,0.070556641
5174,0.5024457573890686,0.061478753,0.070135936
5180,0.5012860894203186,0.060954504,0.068731032
5181,0.4939357340335846,0.060697284,0.071326122
5182,0.5087410807609558,0.062550135,0.069924489
5183,0.4918561577796936,0.059889656,0.070598058
5184,0.503082275,0.061679296,0.069252014
5187,0.5004795789718628,0.061697822,0.071480885
5192,0.4968218207359314,0.060592651,0.069258556
5194,0.4960283637046814,0.060494561,0.069451466
5195,0.4997471272945404,0.061146326,0.070350647
5196,0.4979509711265564,0.060805183,0.069836207
5200,0.5020926594734192,0.062304907,0.070570812
5201,0.4999912679195404,0.060776848,0.07055337
5202,0.4986136257648468,0.061050415,0.069391526
5203,0.5008763074874878,0.061607361,0.070968628
5204,0.5003705620765686,0.060365949,0.069318496
5205,0.4959804117679596,0.060919624,0.069939747
5208,0.5019705891609192,0.061121259,0.070140295
5211,0.4984784722328186,0.060284205,0.069701061
5212,0.5034703016281128,0.062170845,0.07039424
5213,0.5010942816734314,0.060569763,0.070034571
5216,0.4985874593257904,0.061659675,0.069640025
5217,0.4996773898601532,0.060119629,0.069841661
5219,0.4992763102054596,0.060566492,0.069908142
5223,0.5003226399421692,0.060127258,0.069988795
5225,0.5033394694328308,0.060183935,0.070494518
5227,0.5022103190422058,0.060067315,0.070362635
5228,0.4995335042476654,0.062002998,0.069260731
5232,0.5049220323562622,0.063039504,0.070680894
5234,0.4966605007648468,0.061819892,0.070187159
5235,0.5064740777015686,0.0610951,0.06952776
5240,0.501434326,0.061700005,0.070739746
5241,0.5062909722328186,0.061452594,0.069801331
5243,0.5013297200202942,0.060764857,0.068674363
5249,0.5062779188156128,0.061910357,0.070649281
5250,0.5004359483718872,0.060882568,0.069349013
5251,0.4992327094078064,0.060637336,0.069871083
5256,0.4972926676273346,0.060201373,0.06895338
5260,0.4974626898765564,0.06036377,0.069432937
5261,0.5082527995109558,0.061593194,0.070046559
5262,0.5012163519859314,0.06072126,0.070012771
5263,0.5086408257484436,0.061645508,0.069883071
5267,0.5052533745765686,0.061443873,0.069289073
5268,0.5035575032234192,0.060712542,0.070789881
5269,0.5086844563484192,0.062146869,0.069403514
5273,0.5004447102546692,0.060722351,0.068526134
5274,0.5074375867843628,0.061430793,0.071196422
5275,0.5030692219734192,0.061015539,0.069487438
5278,0.5039454698562622,0.061656408,0.069617137
5282,0.5099835991859436,0.062602453,0.069440566
5285,0.5015084147453308,0.060757227,0.069581166
5286,0.5078778862953186,0.061283655,0.06938716
5287,0.501098633,0.061047144,0.069038391
5288,0.5066004991531372,0.061017718,0.070074901
5295,0.5062037706375122,0.060454231,0.069158278
5297,0.5042070746421814,0.060598101,0.069472179
5298,0.5055934190750122,0.061644416,0.07007163
5300,0.5058245062828064,0.062068395,0.070070542
5302,0.5008021593093872,0.061305456,0.069474354
5303,0.507904053,0.060746331,0.069313049
5305,0.5081307291984558,0.060660224,0.069150649
5306,0.5031912922859192,0.061015539,0.069730483
5314,0.5065220594406128,0.062250409,0.069503784
5316,0.5041373372077942,0.061456952,0.068968639
5319,0.509399414,0.061103821,0.070919581
5320,0.504852295,0.061700005,0.068983898
5323,0.5084751844406128,0.059996467,0.070288524
5328,0.503662109,0.061488561,0.069228038
5330,0.5033482313156128,0.061405726,0.069307603
5332,0.5021710991859436,0.060664587,0.069111414
5333,0.5106986165046692,0.060782295,0.069899425
5334,0.5010768175125122,0.060286384,0.068746291
5335,0.5099748969078064,0.061153956,0.069813319
5336,0.500915527,0.060397558,0.068529405
5337,0.5086713433265686,0.060659137,0.069596425
5341,0.50982666,0.060954504,0.069695607
5343,0.5049351453781128,0.060086932,0.068745203
5344,0.5040544867515564,0.061205182,0.069500513
5347,0.5076075792312622,0.060386658,0.069161549
5349,0.5051444172859192,0.060717992,0.069341384
5350,0.5035443902015686,0.060532708,0.068653651
5351,0.510345459,0.061567035,0.070053101
5353,0.5085797905921936,0.061305456,0.069988795
5356,0.504577637,0.060183935,0.068167552
5357,0.5055280327796936,0.061159406,0.070072718
5359,0.5078822374343872,0.06200191,0.070504323
5361,0.5060948133468628,0.060755048,0.069912501
5362,0.5098441243171692,0.061563764,0.069079809
5370,0.509918213,0.061852593,0.069910325
5373,0.5122244954109192,0.061610632,0.068916321
5377,0.5081002116203308,0.061084203,0.069548473
5380,0.5109776258468628,0.061420985,0.068501063
5383,0.5044730305671692,0.061147418,0.069674902
5384,0.5114833116531372,0.059859138,0.068618774
5385,0.5075901746749878,0.062543593,0.07021223
5389,0.5089852213859558,0.061369758,0.070016041
5390,0.5092555284500122,0.06072126,0.068589345
5391,0.513763428,0.061773028,0.069977894
5393,0.5160260796546936,0.061496191,0.06951686
5394,0.511657715,0.062053137,0.070303783
5395,0.514892578,0.061071124,0.069299974
5396,0.506835938,0.061161585,0.069532119
5397,0.5163792371749878,0.060895648,0.069628038
5399,0.5161219835281372,0.062198095,0.070292883
5400,0.5055411458015442,0.059604101,0.068302698
5402,0.5033002495765686,0.05945478,0.067990981
5404,0.5078037977218628,0.059712,0.068745203
5406,0.5077165961265564,0.060417175,0.069041662
5407,0.5065482258796692,0.060834613,0.068722315
5413,0.5066048502922058,0.059592109,0.068371363
5417,0.504699707,0.059767585,0.068643846
5420,0.5122811198234558,0.061334882,0.069425307
5422,0.5090157389640808,0.060787745,0.068954468
5424,0.5156947374343872,0.060313635,0.06964983
5428,0.5117623209953308,0.060130529,0.068811692
5429,0.5145438313484192,0.062737599,0.069933213
5432,0.5143999457359314,0.061141968,0.069955006
5435,0.5094735026359558,0.060219903,0.068194799
5436,0.5119759440422058,0.061653137,0.070068359
5438,0.5093122124671936,0.060668945,0.069599696
5439,0.5090767741203308,0.060673304,0.068359375
5440,0.5115269422531128,0.060468402,0.069601879
5444,0.5103629231452942,0.060804095,0.06815774
5445,0.5141950249671936,0.061087471,0.069725037
5446,0.5128653645515442,0.061027527,0.068486892
5447,0.514526367,0.061221533,0.069975719
5449,0.5119585394859314,0.060395379,0.069444932
5450,0.5121546983718872,0.061204094,0.068367004
5455,0.5157906413078308,0.061050415,0.069743566
5457,0.5155203938484192,0.060934883,0.069060192
5459,0.516937256,0.061569214,0.069465637
5460,0.5098004937171936,0.06022644,0.068553381
5463,0.5128609538078308,0.061462402,0.068885803
5464,0.5128304362297058,0.060409546,0.068927221
5466,0.5076729655265808,0.059811182,0.068201341
5468,0.5164925456047058,0.061560493,0.069023132
5469,0.5102757215499878,0.06037249,0.069115773
5470,0.5120457410812378,0.060979571,0.068111964
5474,0.5178789496421814,0.062262397,0.068807326
5482,0.5201241374015808,0.060227532,0.068925038
5484,0.5183236002922058,0.060521808,0.068840027
5486,0.5195137858390808,0.061327253,0.069182262
5487,0.512420654,0.060844421,0.069430761
5494,0.5140206217765808,0.061284747,0.069043837
5495,0.5155421495437622,0.060840063,0.068835668
5498,0.5171900987625122,0.061147418,0.069677077
5499,0.513977051,0.060489111,0.068022594
5501,0.5217540264129639,0.060653087,0.066938765
5511,0.5144827961921692,0.061623711,0.069195338
5515,0.513427734,0.062077112,0.069365367
5517,0.5130353569984436,0.061807904,0.069027491
5518,0.5169242024421692,0.060230799,0.068529405
5521,0.5137067437171936,0.060864039,0.068821497
5524,0.5153416395187378,0.061661858,0.069211684
5526,0.5156685709953308,0.06213161,0.069665089
5530,0.5154244303703308,0.061030798,0.069707595
5534,0.5166190266609192,0.061161585,0.069840565
5536,0.5156206488609314,0.060758319,0.069643296
5545,0.5221688151359558,0.061041694,0.069188796
5546,0.5126560926437378,0.060755048,0.068203516
5548,0.5109034776687622,0.060673304,0.068203516
5549,0.5218331217765808,0.060473852,0.068596974
5552,0.5157078504562378,0.060765948,0.069014415
5558,0.5160871148109436,0.060575213,0.069604054
5560,0.520599365,0.060798645,0.070111953
5562,0.5172598958015442,0.06074851,0.069431849
5566,0.519165039,0.060906548,0.069157191
5571,0.5189296007156372,0.061823163,0.068663463
5574,0.5228009819984436,0.061413355,0.069320679
5582,0.5151585340499878,0.060638428,0.067726135
5584,0.5183628797531128,0.061099462,0.068414964
5588,0.5155552625656128,0.059892926,0.067914687
5589,0.5231236219406128,0.062167577,0.069025315
5593,0.521484375,0.06187439,0.068947926
5594,0.5172991156578064,0.059592109,0.067356654
5597,0.5201764702796936,0.061818805,0.06928362
5599,0.5156729817390442,0.061358862,0.068478175
5600,0.5257698893547058,0.061184473,0.069505967
5603,0.5168064832687378,0.061231341,0.068322316
5605,0.5169154405593872,0.06149292,0.068339758
5608,0.5207868218421936,0.060139246,0.068922862
5609,0.5189862847328186,0.061535425,0.067678176
5611,0.518432617,0.061499458,0.067298889
5614,0.5206604,0.060905457,0.069528855
5615,0.5205252766609192,0.061480932,0.067978993
5617,0.5225611925125122,0.061611719,0.068369187
5618,0.5179792046546936,0.060161047,0.068078175
5619,0.5159214735031128,0.06072671,0.067520142
5621,0.5194876790046692,0.061136518,0.068227492
5622,0.5207650065422058,0.060683113,0.068293981
5624,0.5209132432937622,0.061044965,0.068174087
5626,0.5133536458015442,0.059496198,0.067155018
5629,0.519592285,0.060804095,0.068095617
5630,0.5208958387374878,0.060311455,0.068190441
5634,0.5220816731452942,0.061196465,0.068008423
5635,0.5199018120765686,0.060671125,0.068858556
5641,0.5198320746421814,0.059882026,0.06914629
5643,0.5209175944328308,0.060251508,0.068846568
5645,0.5228140950202942,0.06037249,0.068175182
5646,0.5220293402671814,0.061117988,0.06858281
5648,0.5228707194328308,0.062031336,0.069074355
5649,0.5192347764968872,0.059641156,0.067574635
5652,0.5193961262702942,0.060603552,0.067680359
5654,0.5215279459953308,0.061266217,0.068071641
5656,0.5202898383140564,0.061248779,0.068207875
5659,0.5197318196296692,0.060519628,0.067731582
5660,0.5206778645515442,0.060091291,0.068322316
5662,0.5148664116859436,0.059247699,0.067849293
5663,0.5223824381828308,0.060824804,0.06720189
5664,0.5201241374015808,0.060400825,0.068866186
5665,0.5282374620437622,0.06173379,0.0679572
5667,0.5216718316078186,0.060807366,0.067246571
5671,0.5254560112953186,0.060680933,0.067655288
5674,0.5208522081375122,0.061424255,0.06916482
5675,0.5191693902015686,0.059943061,0.067167006
5682,0.5221819281578064,0.061022077,0.067262925
5684,0.5262146,0.060956683,0.067529954
5686,0.5269078016281128,0.061447144,0.067817688
5688,0.5252816081047058,0.061585564,0.067834035
5692,0.5255083441734314,0.060838971,0.067929946
5695,0.5228314995765686,0.060353961,0.0675136
5702,0.5232020616531372,0.061053686,0.067492895
5705,0.5250287652015686,0.06010437,0.068491258
5707,0.527648926,0.060462952,0.068603516
5709,0.5290483832359314,0.060654778,0.06907545
5711,0.5289742350578308,0.060112,0.069030762
5715,0.5277928113937378,0.059880938,0.068232946
5719,0.5318865180015564,0.060935974,0.068521775
5721,0.528045654,0.060817175,0.06832014
5722,0.5231977105140686,0.061254229,0.067609511
5725,0.5293927788734436,0.060299464,0.068659104
5728,0.5229622721672058,0.061531067,0.067067824
5730,0.5279497504234314,0.061831884,0.067516871
5734,0.5285557508468628,0.06074306,0.066782273
5736,0.5247454047203064,0.060404096,0.066614427
5742,0.5262320637702942,0.06025042,0.067510329
5745,0.5231846570968628,0.059916906,0.067214966
5748,0.530578613,0.061607361,0.068218775
5752,0.5306483507156372,0.061483111,0.067710876
5753,0.526489258,0.060623169,0.06850978
5754,0.5308184027671814,0.0612357,0.068062916
5756,0.5291094183921814,0.060831342,0.06825801
5757,0.5255170464515686,0.061090741,0.067594253
5758,0.5298069715499878,0.060362678,0.068204604
5761,0.5276445746421814,0.060906548,0.067171372
5762,0.5273524522781372,0.06073216,0.06883458
5765,0.5273481011390686,0.062228613,0.067547388
5766,0.5289481282234192,0.059316363,0.067944117
5770,0.5272391438484192,0.060373578,0.06768363
5773,0.5301862359046936,0.061134338,0.068872727
5774,0.5258876085281372,0.06021554,0.067003526
5777,0.532775879,0.061390467,0.069052562
5778,0.5274571180343628,0.060549054,0.0678057
5779,0.5280107855796814,0.060420446,0.068033494
5786,0.524688721,0.061596461,0.067721777
5796,0.5293492078781128,0.060905457,0.067311965
5797,0.5300162434577942,0.060503278,0.068624221
5798,0.5260227918624878,0.060586113,0.066615514
5801,0.5312456488609314,0.060426984,0.068630762
5802,0.5269818902015686,0.061452594,0.067100525
5803,0.5290657877922058,0.059767585,0.068220958
5805,0.5327540636062622,0.060677666,0.068724498
5806,0.5215672254562378,0.060240608,0.066335402
5808,0.5253470540046692,0.059718542,0.066635132
5809,0.5293840765953064,0.061302185,0.068152294
5818,0.5290178656578064,0.061432976,0.068019323
5819,0.5333077311515808,0.059875488,0.067499436
5820,0.5286516547203064,0.061355591,0.0679354
5822,0.5261971354484558,0.061200824,0.067778453
5823,0.5345284342765808,0.060528345,0.067370825
5825,0.5314984917640686,0.059832983,0.066686355
5831,0.5316859483718872,0.060765948,0.066870555
5832,0.5265241265296936,0.059924535,0.067858018
5834,0.5283726453781128,0.059510369,0.067849293
5836,0.5329110026359558,0.060303826,0.068228588
5837,0.5253557562828064,0.06074306,0.066806249
5841,0.5331290364265442,0.060218811,0.067165919
5847,0.5339747667312622,0.060630798,0.067471094
5848,0.5305045247077942,0.06062099,0.068018235
5849,0.53302002,0.060888018,0.067253113
5851,0.5304914116859436,0.060628619,0.066862926
5853,0.5343802571296692,0.060840063,0.066946849
5856,0.530853271,0.061182294,0.068119593
5857,0.5321263074874878,0.060191564,0.067217149
5860,0.5313982367515564,0.061540876,0.067467824
5861,0.5353611707687378,0.060200281,0.067870006
5863,0.5297066569328308,0.059580121,0.067451477
5864,0.5327628254890442,0.061149597,0.067056932
5865,0.5341666340827942,0.060335431,0.068475999
5867,0.5273001790046692,0.059704371,0.0677948
5868,0.5364772081375122,0.061693463,0.067276001
5870,0.5352696180343628,0.061403546,0.067015514
5875,0.5403355360031128,0.061494011,0.069039479
5876,0.5255083441734314,0.060248237,0.066356115
5877,0.535552979,0.060413904,0.068034582
5880,0.5337916612625122,0.061177935,0.0676651
5882,0.5292445421218872,0.060704913,0.067026414
5884,0.5239344835281372,0.060441155,0.065979004
5887,0.5387529730796814,0.061055865,0.068641663
5890,0.5313023328781128,0.060494561,0.067717418
5891,0.5321698784828186,0.060205732,0.066505432
5896,0.530517578,0.061147418,0.066894531
5902,0.5378243327140808,0.062086921,0.067220412
5905,0.5298941731452942,0.060437884,0.068201341
5909,0.531158447,0.06072126,0.068054199
5910,0.5409066081047058,0.061814446,0.067733765
5911,0.5291966199874878,0.060430255,0.067650929
5914,0.5379464030265808,0.060179573,0.066901073
5916,0.5366167426109314,0.060691833,0.066841125
5920,0.537689209,0.060733251,0.067355566
5921,0.5353524088859558,0.06098393,0.067408971
5922,0.5352042317390442,0.060179573,0.068009511
5923,0.5369916558265686,0.062207904,0.067265101
5928,0.533294678,0.059937615,0.067443848
5931,0.5333513617515564,0.060416084,0.067048207
5934,0.5378636121749878,0.060646057,0.067277089
5937,0.5369654893875122,0.061345782,0.068031311
5938,0.535430908,0.060280938,0.067071095
5941,0.5343453288078308,0.059520178,0.067656383
5942,0.537689209,0.061803546,0.06681715
5943,0.5306527018547058,0.059334893,0.067344666
5945,0.5361851453781128,0.060046606,0.068217687
5946,0.5364466905593872,0.061158318,0.066483632
5947,0.534606934,0.060649328,0.067893982
5948,0.5378984808921814,0.060679846,0.066870555
5951,0.5300554633140564,0.061018806,0.067015514
5953,0.5346461534500122,0.061121259,0.067262925
5955,0.5354483723640442,0.061386108,0.067140855
5956,0.5410504937171936,0.060616631,0.068212233
5957,0.5353001356124878,0.061549596,0.066479273
5960,0.5372706651687622,0.059814453,0.067920141
5961,0.5358145833015442,0.061172485,0.066861831
5962,0.5356575846672058,0.059878759,0.067426406
5967,0.5341709852218628,0.060510907,0.066641673
5969,0.5359410047531128,0.061805725,0.06742423
5970,0.5392630696296692,0.059846062,0.066710338
5972,0.5381905436515808,0.060385566,0.066581726
5973,0.531433105,0.060504369,0.067176819
5976,0.5398079752922058,0.060222082,0.066094533
5978,0.5421099066734314,0.060446601,0.066400804
5979,0.5344325304031372,0.060760498,0.06819807
5980,0.5386483073234558,0.060612269,0.066029139
5981,0.5340445637702942,0.060294013,0.067711964
5985,0.5362069010734558,0.060419355,0.067868911
5996,0.5316205620765686,0.059889656,0.066634044
5997,0.5417436957359314,0.060833521,0.066774644
6000,0.5370832085609436,0.060260229,0.067158289
6001,0.5441361665725708,0.061379135,0.064888246
6008,0.5420967936515808,0.060665675,0.066750661
6010,0.5353263020515442,0.05987658,0.066429138
6012,0.5402091145515442,0.060042243,0.066638403
6015,0.5392107367515564,0.061691284,0.067138672
6019,0.5391758680343628,0.06186676,0.067286901
6022,0.5385611653327942,0.060058594,0.066493444
6023,0.5378766655921936,0.061226983,0.067111425
6024,0.5420575737953186,0.060490198,0.06693159
6025,0.5400260090827942,0.061596461,0.06741333
6027,0.5398472547531128,0.061643329,0.067386083
6029,0.5374581217765808,0.06087603,0.066797532
6032,0.5416434407234192,0.060877118,0.066641673
6033,0.5394417643547058,0.061161585,0.067472182
6037,0.5339878797531128,0.059975762,0.065563746
6043,0.5373883843421936,0.060927253,0.066423692
6044,0.5406232476234436,0.059946332,0.066738673
6055,0.5419834852218628,0.061134338,0.067631312
6058,0.541473389,0.060771398,0.066490173
6060,0.5381121039390564,0.060677666,0.066152297
6061,0.5442635416984558,0.060818262,0.06816864
6064,0.5399867296218872,0.060944695,0.066285267
6069,0.5381034016609192,0.061084203,0.067707606
6071,0.5384913682937622,0.061153956,0.067742482
6077,0.5402352213859558,0.061737061,0.067085266
6078,0.5449610948562622,0.059953962,0.066321239
6079,0.541564941,0.061805725,0.067547388
6080,0.5455278754234314,0.060322352,0.06630598
6082,0.5473502278327942,0.060284205,0.066532679
6083,0.5387006402015686,0.061296735,0.06731306
6087,0.5379464030265808,0.060894556,0.066620961
6088,0.5420924425125122,0.060030255,0.066727772
6090,0.5423496961593628,0.059376307,0.06719099
6097,0.5451398491859436,0.060351782,0.065986633
6102,0.5423845648765564,0.060642786,0.06688036
6104,0.5402178168296814,0.06047821,0.06678009
6105,0.5452401041984558,0.060793195,0.066751756
6107,0.5487191081047058,0.0615169,0.067228042
6115,0.5414298176765442,0.059659686,0.065927781
6116,0.5413643717765808,0.061204094,0.067019872
6118,0.5428292155265808,0.061169215,0.067189895
6121,0.5435398817062378,0.059800286,0.066127233
6126,0.5432303547859192,0.060658045,0.065677099
6134,0.5457633137702942,0.060731072,0.065979004
6135,0.5393894910812378,0.06060791,0.067333765
6138,0.5475420355796814,0.060283117,0.065988816
6140,0.5477033257484436,0.060629707,0.066052027
6143,0.546081543,0.061061315,0.067629136
6144,0.5489022135734558,0.060497828,0.06602478
6147,0.5440586805343628,0.061136518,0.067369737
6148,0.5467398762702942,0.060133796,0.066030227
6151,0.5396641492843628,0.060155597,0.066643849
6152,0.545227051,0.060703821,0.066207886
6153,0.5443638563156128,0.060348511,0.06692832
6168,0.5511256456375122,0.061144147,0.067539759
6171,0.542022705,0.060550146,0.065582275
6180,0.5464739203453064,0.060166497,0.066515245
6183,0.5485665202140808,0.061719622,0.067104883
6184,0.5432303547859192,0.060177393,0.065901622
6187,0.5504586100578308,0.06049129,0.066616602
6188,0.5447474718093872,0.060717992,0.066263475
6190,0.5438275933265686,0.060035706,0.066390991
6193,0.5524073839187622,0.061037336,0.066612244
6194,0.5462733507156372,0.060744148,0.066649303
6197,0.547607422,0.060297284,0.065759934
6201,0.546081543,0.060315814,0.065322876
6202,0.552825928,0.061747961,0.068370275
6203,0.547668457,0.060242791,0.065735951
6206,0.5469011664390564,0.060823712,0.066899978
6207,0.5511431097984314,0.061038427,0.066804066
6208,0.5481305718421936,0.060670037,0.06662859
6209,0.5516706109046936,0.061270576,0.066893443
6212,0.5484662652015686,0.059936523,0.066914149
6213,0.5446995496749878,0.06084878,0.065923415
6215,0.5516400933265686,0.061632428,0.066671096
6217,0.5498570203781128,0.061535425,0.06637682
6219,0.547119141,0.061031885,0.065956116
6220,0.5498831868171692,0.060164314,0.066740856
6222,0.5515528917312622,0.060395379,0.066184998
6226,0.5485491156578064,0.060636248,0.066534862
6232,0.5469403862953186,0.060074944,0.065405712
6233,0.5528477430343628,0.061060224,0.067277089
6237,0.5499137043952942,0.060476031,0.06648799
6241,0.5552455186843872,0.060762677,0.066653661
6242,0.543243408,0.060604639,0.065634593
6244,0.5494297742843628,0.061401367,0.06631688
6246,0.5426287055015564,0.060289655,0.065131053
6250,0.545928955,0.062151227,0.06555067
6259,0.5513567328453064,0.060020447,0.067522325
6260,0.546051025,0.060833521,0.065160476
6262,0.5495169758796692,0.06047821,0.065903798
6266,0.5505240559577942,0.059926715,0.066321239
6269,0.5492684245109558,0.060520716,0.065817699
6270,0.5510384440422058,0.061282568,0.066955566
6271,0.5461512804031372,0.059291296,0.065321788
6277,0.5529436469078064,0.060261317,0.066060744
6281,0.5499834418296814,0.060411725,0.065715246
6282,0.5520411729812622,0.060797554,0.066794261
6283,0.5529000163078308,0.060852051,0.065988816
6284,0.5518275499343872,0.060230799,0.066701613
6285,0.5510777235031128,0.061407905,0.066067286
6290,0.5485098958015442,0.059426446,0.065877639
6292,0.5505719780921936,0.060406275,0.066986084
6294,0.5512520670890808,0.060365949,0.067087449
6295,0.5547441840171814,0.060605731,0.065693446
6296,0.549591064,0.060406275,0.066673279
6298,0.5525032877922058,0.061288018,0.067338124
6306,0.5517142415046692,0.061461311,0.066602431
6307,0.5589730143547058,0.061026435,0.066264562
6308,0.5490592122077942,0.061200824,0.066061839
6310,0.5504193902015686,0.060925074,0.065800257
6311,0.5538548231124878,0.060457502,0.065994263
6313,0.5565665364265442,0.061311994,0.066302709
6317,0.5574558973312378,0.061344691,0.066471644
6319,0.5566667914390564,0.061426435,0.066567555
6323,0.5502449870109558,0.060078211,0.065716334
6329,0.5511038899421692,0.05982862,0.066834584
6335,0.5567845106124878,0.060174126,0.066768102
6338,0.553649902,0.061317444,0.065524511
6341,0.5576956868171692,0.060457502,0.066711426
6342,0.5494166612625122,0.060542516,0.065544128
6343,0.5568673014640808,0.061031885,0.066454209
6344,0.5492684245109558,0.05920846,0.065718517
6345,0.5584368109703064,0.061905999,0.066026963
6349,0.5576956868171692,0.061035156,0.065328322
6350,0.5502973198890686,0.060471673,0.066421509
6352,0.5493904948234558,0.060567584,0.066012792
6358,0.5550275444984436,0.061066765,0.065558299
6363,0.5536847710609436,0.060488019,0.066099986
6371,0.5584324598312378,0.060323443,0.065948486
6372,0.5582144856452942,0.061827522,0.066696167
6376,0.554748535,0.061315265,0.066175185
6378,0.5468531847000122,0.06073216,0.065571375
6379,0.5569239854812622,0.059792656,0.065437317
6381,0.559539795,0.059887476,0.065904893
6383,0.559539795,0.060090203,0.066642761
6384,0.5524379014968872,0.060941424,0.064920701
6386,0.5526908040046692,0.06035614,0.064771377
6387,0.5600847601890564,0.060809545,0.067119054
6388,0.5577523112297058,0.060590472,0.065332688
6396,0.5509730577468872,0.059597559,0.064842224
6397,0.5587638020515442,0.061152868,0.066375732
6400,0.5558863878250122,0.059152875,0.0651692
6402,0.5570591688156128,0.059750147,0.065407887
6403,0.553009033,0.060933795,0.06591361
6406,0.5578961968421936,0.06036159,0.065529957
6409,0.5527474284172058,0.060444422,0.066389903
6413,0.5536455512046814,0.060398646,0.066469468
6415,0.5579746961593628,0.061477661,0.066693984
6416,0.5573905110359192,0.060251508,0.065535411
6417,0.5575823187828064,0.061353412,0.06628745
6418,0.5545610785484314,0.059947424,0.065316334
6423,0.554962158,0.059874397,0.065816604
6424,0.5625740885734558,0.061830793,0.065716334
6425,0.555511475,0.059442792,0.066090174
6427,0.5551190972328186,0.059727259,0.066182815
6431,0.5540030598640442,0.059565954,0.065613881
6432,0.5588335394859314,0.061055865,0.065181188
6433,0.5583888292312622,0.060404096,0.06649562
6439,0.554473877,0.06086731,0.065618239
6440,0.5624346137046814,0.060562134,0.066167556
6441,0.5530046820640564,0.060551234,0.065296717
6443,0.5592476725578308,0.061926704,0.066073827
6447,0.5588509440422058,0.060780115,0.065807886
6448,0.5571986436843872,0.060335431,0.065162659
6454,0.5646144151687622,0.06036377,0.065927781
6455,0.5537763237953186,0.061710902,0.066332139
6456,0.5625697374343872,0.059450421,0.065436229
6460,0.5643048882484436,0.059983391,0.065941945
6464,0.561065674,0.060749598,0.066532679
6466,0.5564705729484558,0.060307093,0.065728322
6469,0.5545479655265808,0.059339251,0.064820424
6470,0.5593653917312622,0.061090741,0.065749034
6471,0.5613752007484436,0.060518537,0.065746851
6472,0.5568106770515442,0.060809545,0.065607347
6474,0.5627703070640564,0.060911994,0.066400804
6475,0.558227539,0.060222082,0.064799719
6478,0.563354492,0.061158318,0.066613331
6481,0.5587245225906372,0.06046949,0.065345764
6485,0.5588771104812622,0.060879298,0.065335952
6487,0.5606558918952942,0.060680933,0.065854751
6491,0.5616411566734314,0.059777398,0.065861292
6493,0.559509277,0.059951782,0.065633498
6495,0.5559648871421814,0.05987658,0.065246582
6496,0.5680062174797058,0.061056953,0.066373549
6497,0.5539420247077942,0.059754509,0.064211167
6506,0.5648018717765808,0.059738159,0.065513611
6508,0.564208984,0.059984479,0.06531743
6511,0.5631190538406372,0.061206274,0.065471105
6512,0.5620291829109192,0.060458593,0.066291809
6515,0.5601239800453186,0.061225891,0.064649306
6516,0.560455322,0.060301643,0.066381179
6519,0.5620858073234558,0.061036248,0.064991541
6521,0.562896729,0.060708184,0.064447679
6523,0.5657523274421692,0.061488561,0.06447383
6526,0.5604901909828186,0.060049873,0.066493444
6527,0.5651506781578064,0.060643878,0.065010071
6529,0.5662100911140442,0.061020989,0.065139771
6531,0.5628836750984192,0.060793195,0.064916335
6535,0.5614144206047058,0.06061881,0.065443859
6536,0.5603463053703308,0.060180664,0.06477356
6537,0.5642133355140686,0.060457502,0.065897264
6538,0.5660225749015808,0.061164856,0.065564834
6539,0.5647016167640686,0.061361041,0.066087998
6540,0.5673261284828186,0.060399737,0.065449305
6543,0.5633370280265808,0.061532158,0.06574031
6545,0.5579964518547058,0.060664587,0.064822607
6546,0.5701860785484314,0.06084333,0.066040039
6552,0.566619873,0.059516907,0.065252028
6553,0.5561872124671936,0.060998101,0.065179005
6556,0.560821533,0.059337072,0.064183913
6557,0.5610787272453308,0.06151145,0.065683641
6558,0.5628313422203064,0.0598635,0.06467329
6563,0.563537598,0.06162807,0.066134863
6566,0.5678362250328064,0.06072998,0.065137587
6569,0.5644356608390808,0.060248237,0.065295629
6571,0.562042236,0.06009892,0.064578466
6576,0.5665544867515564,0.060570855,0.066660203
6577,0.5683985948562622,0.060986109,0.065487452
6579,0.5598057508468628,0.060477119,0.064509802
6580,0.5601544976234436,0.059417725,0.065408982
6581,0.566101074,0.061679296,0.065270558
6583,0.568145752,0.061392646,0.065339223
6584,0.5584498643875122,0.059659686,0.064791001
6585,0.5652683973312378,0.060685296,0.064947948
6586,0.5650678277015686,0.060338702,0.065500535
6587,0.5755702257156372,0.062028069,0.066338673
6589,0.5675092339515686,0.061364312,0.0652771
6590,0.5641741156578064,0.059714179,0.06535884
6591,0.5602373480796814,0.060622077,0.064242773
