Step,Muon without wd,Spectral Sphere,Muon
5146,35,4.125,5.6875
5149,34.75,3.734375,4.8125
5151,37.25,3.9375,5.625
5159,34.75,4.09375,5.625
5160,38.75,3.6875,5.34375
5162,40.75,3.828125,5.84375
5165,35,3.765625,5.53125
5166,38.5,3.828125,5.53125
5168,36.5,3.703125,5.5625
5169,37.25,4,4.71875
5171,36.75,3.84375,5.75
5173,37.25,4.09375,4.875
5174,36.75,4.0625,5.21875
5180,36.25,3.953125,5.65625
5181,37.75,3.65625,5.4375
5182,37.75,3.953125,5.4375
5183,35.75,4.8125,5.25
5184,38.75,4.125,5.21875
5187,38.5,3.953125,5.15625
5192,37,3.921875,5.90625
5194,35.25,4.15625,5.5
5195,34.75,3.84375,5.65625
5196,35.25,3.65625,5.15625
5200,37,4.59375,5.75
5201,35.5,3.796875,5.40625
5202,35.75,3.984375,5.4375
5203,36.25,4.0625,5.0625
5204,36.5,3.640625,5.4375
5205,36.25,3.828125,4.78125
5208,36.25,3.9375,5.375
5211,38.75,3.875,5
5212,36.75,3.8125,4.8125
5213,37.5,3.71875,5.25
5216,36.5,4.28125,5.3125
5217,37.25,3.59375,4.8125
5219,38.25,3.96875,4.96875
5223,38,3.90625,4.96875
5225,37.5,4.03125,6.15625
5227,36.75,3.71875,5.0625
5228,37.75,3.921875,5.5
5232,37.25,3.84375,5.375
5234,36.75,3.90625,5.84375
5235,37,4,5
5240,36.75,3.9375,4.4375
5241,37.25,3.84375,5.0625
5243,39.75,4.0625,5.3125
5249,38.5,4,5.34375
5250,37.25,3.921875,4.78125
5251,35.75,4.3125,5.8125
5256,39.75,3.984375,5.40625
5260,36.75,4.0625,4.90625
5261,37.5,3.953125,5.6875
5262,38.5,3.875,5.78125
5263,38,4.03125,5.6875
5267,36.75,3.953125,5.46875
5268,36.75,4.15625,5.71875
5269,36.75,4.0625,5.1875
5273,37.5,4.0625,5.40625
5274,37,3.9375,5.375
5275,37.5,4.0625,5.9375
5278,36.25,3.90625,5.21875
5282,40,4.25,5.125
5285,36,3.703125,6
5286,38.5,3.828125,5.3125
5287,36.75,3.84375,5.75
5288,38,3.65625,4.8125
5295,35.25,4.03125,5.5625
5297,35.5,4.0625,4.71875
5298,39.25,3.734375,4.375
5300,36.75,3.828125,5.9375
5302,35.75,4.28125,6.09375
5303,38.25,4.15625,6.0625
5305,40.75,3.890625,5.59375
5306,37.25,3.625,5.9375
5314,39.5,4,5.5
5316,37.25,4,5.625
5319,37,3.78125,5.4375
5320,36.5,4.09375,5.1875
5323,38,3.90625,5.8125
5328,38.5,4.34375,5.09375
5330,38.25,3.9375,5.5
5332,37.25,4.0625,4.75
5333,36.5,3.703125,5.59375
5334,36.25,4.25,5.8125
5335,37.5,3.734375,5.46875
5336,36.5,3.9375,5.40625
5337,38.25,4.09375,5.34375
5341,36.5,4,5.875
5343,36.5,3.53125,5.4375
5344,36.75,4,5.4375
5347,36.5,3.859375,5.4375
5349,35.75,4.125,5.28125
5350,38.25,3.671875,5.28125
5351,36,3.890625,6.0625
5353,35.25,4.34375,5.75
5356,38.75,3.6875,5.65625
5357,38,4.15625,5.1875
5359,38.75,3.78125,6.28125
5361,37.25,3.890625,5.84375
5362,37.5,3.890625,5.5625
5370,38.75,4.125,6.34375
5373,35.75,4.09375,4.90625
5377,36.5,3.875,6.46875
5380,36.25,4.03125,5.53125
5383,36.5,3.9375,4.71875
5384,37.25,3.984375,5.25
5385,35.75,3.9375,5.75
5389,36.25,3.828125,5.53125
5390,39.5,3.65625,5.59375
5391,39.75,3.9375,5.5
5393,37.25,3.96875,5.625
5394,35.75,3.96875,6.1875
5395,38.5,3.96875,5.40625
5396,35.25,3.890625,6.3125
5397,38.25,4.125,6.625
5399,38,3.859375,5.96875
5400,39,4.125,5.4375
5402,39,4.21875,6.40625
5404,37.75,4,6.28125
5406,38,4.25,6.375
5407,37,4.0625,6.78125
5413,38.25,3.765625,5.09375
5417,37.25,3.703125,5.3125
5420,38.75,3.859375,5.46875
5422,36.75,3.78125,5.21875
5424,37,3.875,5.625
5428,36.75,3.671875,5.25
5429,36.75,4.0625,5.84375
5432,39.5,3.96875,5.5625
5435,38.5,3.9375,5.96875
5436,39.75,4,6.34375
5438,38,3.828125,5.78125
5439,37.25,4.1875,6.375
5440,36.75,4.0625,5.40625
5444,38.5,3.71875,5.15625
5445,38.25,3.90625,6.34375
5446,38.25,4.1875,6.03125
5447,40,3.8125,6.125
5449,38.75,3.75,6.3125
5450,37.25,3.6875,6.21875
5455,37.5,4,5.75
5457,39.75,4.09375,5.40625
5459,39,4.09375,5.09375
5460,39.25,4.34375,5.84375
5463,38.75,4.25,5.5625
5464,37,4.3125,5.34375
5466,38,3.796875,5.4375
5468,39.25,3.953125,5.03125
5469,36.25,3.96875,5.84375
5470,37.25,3.953125,5.1875
5474,37.5,4.1875,5.78125
5482,39,3.65625,5.6875
5484,38.75,3.96875,5.8125
5486,38.25,4.28125,4.9375
5487,38.5,3.921875,4.1875
5494,39.25,4,5.8125
5495,38.5,3.953125,6.0625
5498,37.5,3.859375,5.28125
5499,38.75,4.40625,5.25
5501,40.75,4.46875,5.59375
5511,37,3.96875,5.25
5515,38.25,3.96875,5.53125
5517,38,4.375,5.375
5518,37,3.96875,5.09375
5521,37.25,4.28125,5.78125
5524,38.5,3.875,5.78125
5526,39.5,4.03125,5.71875
5530,36.25,3.859375,5.40625
5534,37,3.90625,5.53125
5536,37.5,3.6875,5.34375
5545,40,4,6.25
5546,39.75,4.03125,5.90625
5548,37.25,3.9375,6
5549,38,4.4375,5.8125
5552,38.75,4.28125,5.5
5558,39.5,3.859375,6.3125
5560,38.25,3.765625,5.25
5562,37.5,3.859375,6.125
5566,40.25,4.84375,5.78125
5571,40.75,3.96875,5.28125
5574,38.5,3.890625,5.5625
5582,37.75,3.953125,5.65625
5584,38.75,3.875,5.84375
5588,38,3.828125,5.625
5589,38.25,3.84375,6.375
5593,39.25,4.28125,6.65625
5594,38,4.125,5.90625
5597,37,4.125,6
5599,37.5,4.34375,6.15625
5600,38.75,3.90625,5.90625
5603,36.75,3.875,5.46875
5605,39,4.15625,5.9375
5608,38.5,3.921875,5.625
5609,39,4.3125,5.84375
5611,38.25,4.09375,6.25
5614,38,3.78125,6.03125
5615,37,3.984375,5.84375
5617,38.75,4.3125,6.03125
5618,39,3.90625,6.25
5619,38.5,4.09375,5.5625
5621,39,3.953125,6.09375
5622,38.5,4.125,5.75
5624,38.75,3.984375,5.96875
5626,40.25,4.28125,5.78125
5629,40,3.828125,6.21875
5630,38.5,3.859375,5.84375
5634,39.5,3.734375,5.40625
5635,37.25,3.890625,5.75
5641,38.25,3.921875,6.46875
5643,37.75,3.71875,6.375
5645,37.25,4.21875,5.78125
5646,37.25,3.8125,5.5625
5648,38.5,4.15625,6.0625
5649,40.5,4.15625,5.625
5652,37,4.25,6.09375
5654,41.75,3.859375,5.75
5656,40,4.21875,5.5625
5659,41.25,4.1875,6.09375
5660,37.25,3.9375,5.875
5662,37.75,3.765625,5.59375
5663,39.25,4.0625,6.09375
5664,37.75,3.90625,6.03125
5665,41.25,3.9375,6.46875
5667,39.25,3.9375,6.125
5671,40,4.1875,6.1875
5674,38.5,4.1875,5.96875
5675,39,3.875,6.25
5682,40.25,3.90625,6.65625
5684,38.75,3.875,5.78125
5686,38.5,4.09375,6.75
5688,37.75,3.71875,6.8125
5692,39,4.21875,6.5625
5695,41.25,3.71875,6.5
5702,37.75,3.875,5.625
5705,39.25,4.0625,6
5707,37.25,3.890625,5.71875
5709,38.25,4.09375,5.84375
5711,40.5,3.78125,6.0625
5715,39.25,4.09375,5.5625
5719,40,4.53125,6.03125
5721,40,4,5.875
5722,37.75,3.921875,5.6875
5725,40.75,3.890625,6.28125
5728,41.5,4.0625,6.125
5730,41.75,4.09375,6.1875
5734,41,4.0625,5.53125
5736,38.75,4.4375,6.0625
5742,39.25,3.875,6.0625
5745,39.5,4.21875,6.59375
5748,38.75,4.0625,5.6875
5752,41,4.0625,5.375
5753,40.25,5.28125,5.375
5754,40,4.03125,5.96875
5756,38.75,3.828125,5.90625
5757,40.25,4.0625,5.40625
5758,39.25,3.875,5.8125
5761,39.25,3.84375,5.25
5762,39.25,4.125,5.90625
5765,42.5,4.03125,5.34375
5766,40.25,4.1875,5.625
5770,40.75,4.3125,5.4375
5773,40.75,3.953125,6.15625
5774,38.5,3.984375,5.5
5777,38.5,4.15625,5.96875
5778,38.5,4.25,5.75
5779,41,4,5.34375
5786,40.25,4.25,6.46875
5796,37.5,3.921875,5.625
5797,40.75,4.1875,6.15625
5798,43.25,4.03125,5.625
5801,38.25,3.96875,5.96875
5802,39.25,3.984375,5.3125
5803,39.75,3.9375,5.6875
5805,39.75,4.3125,5.75
5806,39.75,4.28125,5.375
5808,39,4.25,4.9375
5809,40.5,4.03125,5.90625
5818,38.25,3.90625,5.53125
5819,40.75,3.84375,5.75
5820,39,4.53125,6.0625
5822,39,4.09375,5.59375
5823,40.75,3.828125,5.34375
5825,39.75,3.765625,6.03125
5831,40.25,4,5.1875
5832,39.75,4.15625,6.03125
5834,39.25,4.21875,6.40625
5836,40.5,4.0625,6.0625
5837,39.25,3.96875,5.875
5841,41.25,3.953125,5.375
5847,39.75,3.796875,5.96875
5848,40,4.09375,6.28125
5849,41.5,4,6.125
5851,39,3.84375,5.78125
5853,43.5,3.9375,5.75
5856,40,4.0625,5.875
5857,40,4.15625,5.84375
5860,40.25,4.125,5.78125
5861,42.75,3.96875,5.90625
5863,41.75,4.125,6.0625
5864,40.25,3.890625,5.65625
5865,41,4.09375,5.90625
5867,42.5,3.953125,6.0625
5868,38.5,3.890625,5.9375
5870,41.25,4.09375,6.03125
5875,39.25,4.15625,6
5876,44.5,3.953125,5.9375
5877,42.5,4.28125,5.65625
5880,39.5,4.0625,5.96875
5882,39.5,3.96875,6.28125
5884,41.75,4.125,5.8125
5887,38.25,4.1875,5.75
5890,40.5,4.09375,5.875
5891,42.25,4.3125,5.59375
5896,42.25,4.1875,5.9375
5902,42,3.9375,6.21875
5905,38.25,3.890625,5.78125
5909,39.25,4,5.40625
5910,39.75,4.09375,5.9375
5911,39.25,4.40625,5.625
5914,42.25,4.09375,6
5916,41.25,3.90625,4.875
5920,40,4.03125,6.65625
5921,39.25,3.953125,5.78125
5922,40.75,3.859375,6.1875
5923,38.75,4.21875,5.71875
5928,40,4.09375,6.40625
5931,41.25,4.15625,6.4375
5934,43.25,4,5.59375
5937,41.25,4.1875,5.90625
5938,41,3.84375,6.03125
5941,41,4.0625,6.03125
5942,39.75,4,5.625
5943,40.75,4.09375,5.0625
5945,39.75,3.765625,6.0625
5946,41.25,4.1875,5.375
5947,41,4.5,6.5
5948,41.25,3.90625,6.25
5951,41.25,4.3125,5.59375
5953,41.25,4.0625,6.125
5955,39.75,4.09375,6
5956,40,4.375,5.4375
5957,42.5,4.3125,5.5625
5960,39.75,4,5.53125
5961,41.25,4.5625,5.5625
5962,41,4.0625,5.25
5967,40.5,4.5625,6.15625
5969,40.75,4.3125,7.0625
5970,40.25,4.15625,6.375
5972,38.75,3.9375,6.3125
5973,41.75,4.03125,5.28125
5976,42.75,4.03125,6.1875
5978,40,4.3125,6.15625
5979,43,4.1875,5.8125
5980,43,4.21875,6.09375
5981,39.75,3.96875,5.875
5985,39.25,3.8125,6.75
5996,40.75,4.09375,5.75
5997,41.25,3.796875,5.78125
6000,39,4.25,5.34375
6001,43.5,4.40625,6.34375
6008,39.5,4.03125,5.71875
6010,41.75,5.09375,5.53125
6012,42.75,3.90625,6.15625
6015,41.75,4.375,5.90625
6019,40.75,4,6.15625
6022,40.75,4.3125,5.75
6023,41.25,4,5.75
6024,39.25,4.09375,6.25
6025,41.25,4.03125,5.9375
6027,39,4.59375,5.15625
6029,41,4.21875,6.28125
6032,42,4.15625,5.59375
6033,40.5,4.15625,5.15625
6037,39.75,3.890625,5.375
6043,41.25,4.125,5.4375
6044,41,4.125,5.53125
6055,41.25,4.25,5.1875
6058,40.5,4.1875,5.5625
6060,41,4.1875,5.53125
6061,40.75,3.8125,6
6064,42,4.125,6.25
6069,39.75,4.15625,5.875
6071,40.75,4.15625,5.96875
6077,43.25,4.65625,6.0625
6078,41.5,4.0625,5.75
6079,43.5,4.1875,6
6080,40.25,3.9375,5.5625
6082,40,4.6875,5.34375
6083,41.75,4.03125,6.5
6087,40.75,3.828125,5.65625
6088,43.75,4.28125,5.65625
6090,43,4.28125,5.96875
6097,41,4.28125,6.46875
6102,41.5,4.0625,5.875
6104,41.25,4.25,6
6105,42,4.375,5.53125
6107,40.75,4.03125,5.6875
6115,41,3.9375,4.28125
6116,41.5,4.46875,4.21875
6118,41.5,3.953125,4.1875
6121,39.75,3.890625,4.75
6126,42,4.28125,6.3125
6134,41.5,4.25,6.875
6135,39.5,4.03125,6.6875
6138,42,4.15625,6.8125
6140,42.5,4.03125,6.875
6143,43.5,4.28125,6.875
6144,43.5,3.984375,6.625
6147,43,4.15625,6.78125
6148,43,4.28125,6.65625
6151,41.25,3.984375,6.75
6152,40.25,4,6.75
6153,42,4.34375,6.8125
6168,42.5,3.75,6.96875
6171,42.75,4.375,6.8125
6180,44.5,3.875,6.84375
6183,40.25,3.921875,7.0625
6184,42.75,4.09375,7.09375
6187,43.25,4.125,7.0625
6188,43,4.53125,6.71875
6190,41.75,4.15625,6.1875
6193,44,3.84375,6.625
6194,41.75,4.1875,6.5625
6197,42.5,4.25,6.25
6201,42.5,3.984375,6.46875
6202,41,4.0625,6.71875
6203,43.25,4.03125,6.1875
6206,42.75,4.3125,6.625
6207,44.5,4.09375,6
6208,42.5,4.3125,6.03125
6209,43.5,4.0625,6.09375
6212,41.75,4.4375,6.59375
6213,41.75,3.921875,6.5625
6215,39.5,3.9375,6.40625
6217,44.5,4.25,7.0625
6219,42.5,4.21875,6.5
6220,41.25,3.921875,6.34375
6222,41.75,4.03125,6.46875
6226,42.25,4.03125,6.5625
6232,42,3.921875,6.25
6233,41.75,4.21875,6.21875
6237,41.75,4.0625,5.84375
6241,41.75,3.75,6.1875
6242,42.75,4.25,6.3125
6244,41.5,4.15625,5.90625
6246,42.75,4.03125,5.75
6250,40.75,3.921875,5.875
6259,40.5,3.9375,6.71875
6260,43.5,3.875,6.8125
6262,42,3.984375,6.0625
6266,42,3.828125,6.03125
6269,41,4.03125,6
6270,42.75,4.25,6.65625
6271,42,4.15625,5.78125
6277,42.5,4.375,6.1875
6281,44,4.125,6.9375
6282,41,4.15625,6.6875
6283,42.25,3.953125,6.8125
6284,42.75,3.875,6.90625
6285,42,4.21875,6.375
6290,45.75,3.984375,6.5625
6292,43.75,4.1875,6.5
6294,42.25,4.15625,5.9375
6295,40.75,4.03125,6.34375
6296,41.5,4,5.9375
6298,41.5,4.4375,6.125
6306,43,4.03125,5.9375
6307,42.75,4,5.5
6308,43.5,4.34375,6.125
6310,42,4.1875,5.9375
6311,43.25,4,5.90625
6313,42.75,3.953125,6.46875
6317,41,4.03125,6.125
6319,43.5,4.125,5.78125
6323,42.25,4.25,6.53125
6329,42.5,4.875,6.0625
6335,44.75,3.953125,5.71875
6338,42.25,4.15625,5.71875
6341,43.5,4.84375,5.90625
6342,41.5,4.4375,6.375
6343,42.5,4.3125,6.65625
6344,42.5,3.75,6.15625
6345,42,4.46875,5.90625
6349,43.75,4.03125,6.03125
6350,42.75,3.984375,6.09375
6352,42.5,4.34375,6.625
6358,43.75,4.375,6.4375
6363,41.5,4.0625,6.4375
6371,43.75,4.1875,5.78125
6372,44.75,4.21875,5.8125
6376,42.25,4.34375,5.4375
6378,43,4.09375,6.34375
6379,41.5,4.03125,5.875
6381,43.5,4.03125,6.1875
6383,42,4.03125,6.53125
6384,42.5,3.828125,6.0625
6386,45,3.984375,5.6875
6387,43.75,4.6875,6.46875
6388,44.75,3.9375,6.125
6396,43,4.21875,6.09375
6397,42.75,4.09375,5.78125
6400,42.75,4.09375,6.84375
6402,44.25,4.71875,7.15625
6403,43.25,4.1875,7.5
6406,43,3.890625,6.5625
6409,44.5,4.90625,6.15625
6413,44,4.625,6.0625
6415,44.75,4.09375,5.8125
6416,43.25,4.03125,6.09375
6417,42.5,4.25,5.84375
6418,41.75,4.8125,5.65625
6423,42.5,4.09375,5.875
6424,42.75,4.6875,5.84375
6425,42.75,4.15625,5.34375
6427,42,4,5.75
6431,41.25,3.984375,6.0625
6432,45,4.125,6.03125
6433,43,3.9375,6.40625
6439,43.25,4,5.34375
6440,44.25,4.09375,6.625
6441,42,4,7.21875
6443,42.25,4.125,6.53125
6447,42,4.34375,6.71875
6448,41.5,4.03125,6.6875
6454,45,4.375,6.40625
6455,45.5,4.375,6.9375
6456,42.25,3.984375,5.84375
6460,45.25,4.03125,6.3125
6464,43.5,4.25,6.34375
6466,44,4.5,5.96875
6469,43,4.09375,6.375
6470,44,4.5625,6.5625
6471,43,3.8125,6.3125
6472,43.5,4.03125,6.96875
6474,43.5,4.25,6.21875
6475,44.5,4.0625,6.4375
6478,42.75,4.03125,6.125
6481,41.5,3.953125,7.0625
6485,42,4.5,6
6487,43.75,4.1875,6.4375
6491,44.25,4.09375,6.625
6493,44.75,4.25,6.4375
6495,43.25,4.15625,6.5625
6496,43,4.125,6.71875
6497,42.5,4.03125,6.5
6506,44.25,4.0625,6.4375
6508,44.25,4,6.53125
6511,45.25,4.09375,6.3125
6512,48.25,3.96875,6.65625
6515,42.75,4.34375,6.625
6516,45,4.0625,6.46875
6519,43,4.4375,6.75
6521,44.75,4.34375,6.96875
6523,46.25,4.0625,6.46875
6526,43,4.375,6.65625
6527,46.75,4.25,6.1875
6529,43.5,4.15625,5.875
6531,44.75,4.3125,6.375
6535,43.5,4.34375,6.46875
6536,43.5,4.15625,6.5
6537,44,4.03125,5.46875
6538,44.5,4.1875,5.4375
6539,41.75,4.09375,6.28125
6540,45.75,4.21875,6.40625
6543,43.75,4.40625,6.03125
6545,44,4.25,6.75
6546,44.25,4.09375,6.5625
6552,44,4.21875,5.65625
6553,45,4.28125,6.46875
6556,43.25,4.03125,5.75
6557,42.75,4.375,5.625
6558,44,3.96875,5.625
6563,44.5,4.1875,5.8125
6566,42.25,4.125,5.3125
6569,44.25,4.125,5.90625
6571,44.75,4.09375,6.25
6576,45,4.25,6.3125
6577,44,4.34375,6.625
6579,45.75,4.25,6.75
6580,43.5,4.15625,6.5
6581,44.5,4.4375,6.65625
6583,47.25,4.25,6.5625
6584,42.25,4.03125,6
6585,42.5,4.09375,6.28125
6586,43,4.125,6.125
6587,44,4.125,6.34375
6589,44.25,4.25,6.46875
6590,41.5,4.0625,5.84375
6591,42.75,4.5,6.625
6596,43.75,4.1875,6.375
6598,45.25,4.28125,6.53125
6601,44.25,3.796875,7.375
6603,42.5,4.21875,7.09375
6604,46.75,4.90625,6.25
6606,44.5,4.3125,6.84375
6607,43.75,4.21875,6.75
6610,45.25,4.375,6.46875
6611,43.5,4.375,6.875
6612,44,4.34375,6.6875
6615,44.25,4.34375,6.125
6622,43.25,4.1875,6.59375
6624,43.5,4.25,6.34375
6626,44,4.09375,6.28125
6627,45.5,4.46875,6.46875
6628,45,4.4375,6.1875
6631,43.5,4.25,6
6634,43,4.0625,5.71875
6638,44.5,4.21875,6.78125
6639,42.5,4.375,7.03125
6644,42.5,4.03125,6.09375
6645,43.75,4.21875,6.8125
6646,43.5,4.46875,6.6875
6651,44.75,4.75,5.375
6652,45,4.0625,6.28125
6656,43.75,4.5,6.40625
6657,44.25,4.03125,5.90625
6660,44,4.09375,6.5625
6662,43.5,4.375,6.6875
6664,43.25,4.1875,6.59375
6665,43.5,4.25,6.84375
6671,42.75,4.09375,6.75
6673,44.5,4.09375,6.28125
6674,46,4.34375,6.53125
6677,43.5,4.15625,6.40625
6679,45.25,4.1875,6.53125
6681,43.25,5.59375,6.25
6682,43.75,4.5625,5.78125
6685,44.75,3.984375,6.46875
6686,43.5,4.375,6.71875
6688,44.25,4.4375,6.28125
6689,44,4.125,5.84375
6692,42.75,4.15625,5.84375
6693,44.25,4.46875,6.6875
6694,43,4.03125,6.28125
6695,43.5,4.28125,6.6875
6696,43.25,3.921875,6.59375
6697,43.5,4.1875,6.84375
6701,44.25,3.984375,6.84375
6707,45.5,4.46875,6.75
6708,46.75,4.21875,6.8125
6710,47.25,4.28125,6.3125
6712,45.25,4.28125,6.53125
6715,44.25,4.09375,6.84375
6716,45,3.890625,6.125
6717,45.5,4.3125,6.375
6718,46.5,4.25,5.71875
6719,44.5,4.0625,6.03125
6720,46.25,4.34375,6.1875
6723,45.75,4.3125,6.5
6728,44.75,4.4375,6.59375
6730,44.75,4.5,6.875
6734,44.5,4.28125,6.46875
6737,43.25,3.96875,6.375
6738,46.25,4.15625,6.6875
6743,43.75,4.1875,6.875
6744,45,4.15625,6.8125
6747,44.5,4,4.78125
6748,45,4.34375,6.09375
6750,45.5,4.28125,6.625
6757,44,4.625,5.25
6760,44,3.734375,6.15625
6763,42.75,4.375,5.6875
6764,43,4.21875,5.5625
6767,43.5,3.984375,5.75
6768,43.25,4.09375,6.625
6773,43,4.59375,6.15625
6776,45.5,4.21875,6.09375
6777,45.5,3.890625,5.9375
6779,47.5,4.3125,6.40625
6781,44,4.1875,5.96875
6783,43.25,4.21875,6.65625
6784,49.5,4.65625,7.125
6787,47,4.125,6.6875
6790,44,4.28125,6.40625
6793,44.25,3.96875,6.25
6795,45.5,4.125,6.96875
6798,47.75,4.40625,6.625
6801,43.25,4.0625,6.375
6803,45,4.4375,6.0625
6804,49,4.28125,5.75
6806,44.75,4.125,6.71875
6810,44.5,4.25,6.4375
6812,44,4.1875,6.34375
6816,45,4.4375,7.28125
6820,43,4.375,6.40625
6822,43,4.5,6.25
6824,47,4.3125,6.78125
6827,45.25,4.3125,5.96875
6828,47,4.25,7.34375
6829,44.5,4.3125,7.71875
6830,45.75,4.375,7.3125
6831,44.5,4.09375,7.65625
6833,45,3.9375,6.9375
6835,43.25,4.09375,6.40625
6837,46.75,4.21875,6.21875
6845,45,4.15625,6.5
6846,44.25,4.84375,6.25
6851,44.5,4.40625,6
6856,46,4.0625,6.34375
6861,45.5,4.375,6.5
6868,47,4.1875,6.3125
6869,45.75,4.125,6.5
6870,46,4.40625,6.15625
6874,45.75,4.5,6.34375
6875,45.5,4.40625,6.375
6876,45.25,4.1875,5.90625
6882,48,4.40625,5.75
6883,46,4.25,5.6875
6886,44.75,4.4375,5.46875
6887,45.5,4.125,5.90625
6895,43.75,4.03125,6.53125
6896,47.5,4.59375,6.90625
6899,48,4.09375,6.875
6900,45,4.1875,7.09375
6901,43.75,4.15625,6.5625
6903,48.25,4.40625,6.53125
6906,46.5,4.3125,5.9375
6907,46.25,4.125,7.09375
6911,44,4.40625,6.8125
6913,44.25,4.21875,6.78125
6915,44.25,4.15625,6.75
6917,45,4.46875,6.59375
6920,46.25,4.625,6.46875
6921,47.25,4.46875,6.625
6922,46,4.1875,5.9375
6925,44.25,4.65625,6.375
6932,45.75,3.890625,6.46875
6935,46.25,4.21875,6.5625
6936,47.75,4.21875,6.40625
6937,45,4.46875,6.125
6940,44.25,4.4375,6.6875
6944,45.5,4.5,6.1875
6945,47.5,4.3125,5.53125
6947,45.5,4.46875,5.84375
6948,47.5,4.09375,5.8125
6951,45,4.3125,5.84375
6956,45.75,4,5.46875
6959,49.25,4.25,6.4375
6962,46.25,4.03125,6.375
6965,46,4.4375,6.03125
6966,47.75,4.15625,6.6875
6967,49.75,4.34375,6.5625
6969,44.5,4.21875,6.125
6972,43.75,4.21875,6.5625
6974,46,4.375,6.53125
6976,46.75,4.28125,5.78125
6981,46.25,4.5,6.53125
6983,46,4.09375,6.71875
6985,45.75,4.25,6.59375
6986,45,4.0625,6.1875
6988,46.25,4.25,6.28125
6989,45,4.125,6.625
6990,46.75,4.25,5.90625
6991,47.25,4.0625,6.09375
6995,44.25,4.375,6.84375
7003,45.25,4.40625,6.625
7004,46.25,4.25,5.875
7005,47.25,4.40625,5.75
7006,48,4.125,6.53125
7008,46,3.828125,6.65625
7011,45.5,4.28125,6.46875
7012,50,4.34375,6.28125
7014,45,4,6.6875
7018,46,4.125,6.03125
7019,46,4.15625,5.84375
7023,45,4.1875,6.75
7024,47.75,4.34375,5.78125
7026,44.5,4.5625,7
7030,45.75,4.3125,7.03125
7038,45.5,4.3125,6.90625
7041,48.25,4.03125,6.625
7042,48.5,4.40625,6.0625
7043,46,4.375,6.3125
7049,45.75,4.0625,6.875
7052,45.5,4.90625,6.0625
7057,46.5,4.1875,6.4375
7059,45,4.3125,6
7060,46,4.34375,6.6875
7061,44.75,4.0625,6.46875
7062,46.25,4.0625,6.625
7063,44.5,4.28125,5.65625
7065,44.5,4.5625,6.40625
7067,48,4.21875,6.65625
7068,45.75,4.125,6.6875
7071,46,4,6.34375
7074,44,4.40625,6.1875
7078,45.5,4.09375,6.625
7082,48.5,4.125,6.84375
7083,44.5,4.15625,6.75
7084,45,4.21875,7
7088,48,4.25,6.625
7090,49.75,4.28125,7.09375
7091,46.75,4.375,6.59375
7092,46.25,4.1875,6.625
7095,45.75,4.25,6.21875
7098,44.75,4.25,7.1875
7113,46.5,4.3125,7.125
7114,44.75,4.15625,6.03125
7115,46.75,4.28125,7.3125
7120,47.5,4.1875,6.34375
7122,45.5,4.34375,6.4375
7126,45.25,4.15625,6.9375
7129,46.75,4.09375,6.5625
7130,46.5,4.1875,6.3125
7132,45.25,3.984375,7
7133,45.75,4.375,6.625
7137,49,4.03125,6.5625
7138,47.5,4.125,6.09375
7141,47.75,4.0625,6.4375
7145,44.5,4.1875,6.03125
7150,47.25,4.59375,6.25
7152,46.75,4.71875,5.875
7155,47.75,4.3125,6.3125
7160,47.5,4.3125,5.78125
7161,46,4.65625,6.78125
7163,49.25,4.5,6.53125
7165,49,4.125,6.53125
7167,47,4.03125,6.40625
7169,45.5,3.96875,6.90625
7174,50.25,4.1875,6.6875
7175,47.75,4.21875,6.46875
7177,47.25,4.53125,6.4375
7185,47.75,4.21875,6.84375
7187,46.25,4.09375,6.75
7189,45.5,4.375,6.21875
7191,46,4.28125,7.25
7194,48.25,4.15625,6.03125
7195,46.75,4.1875,5.8125
7197,48.25,4.25,6.15625
7199,51.5,4.5,5.78125
7201,49.5,4.59375,5.71875
7206,45.25,4.125,6.6875
7207,46.75,4.03125,6.375
7208,48.5,4.40625,6.4375
7209,45.25,4.28125,7.25
7211,47.75,4.4375,7.03125
7213,48,4.28125,6.4375
7214,46.5,4.25,6.21875
7215,47.25,4.40625,6.90625
7221,49,4.25,7.09375
7226,49.5,4.375,6.46875
7227,48.75,4.21875,6.875
7230,44.5,4.1875,7
7235,45.25,4.28125,7.25
7236,45.25,4.125,6.90625
7237,50.5,4.5,6.8125
7239,47.25,4.34375,6.90625
7240,47.5,3.953125,7.125
7241,45.5,4.28125,7.0625
7242,48.25,4.15625,6.84375
7243,46.5,4.03125,7.125
7245,46,4,6.46875
7246,47,4.03125,6.8125
7247,46.25,4.125,6.75
7248,48,4.28125,6.78125
7249,48.25,4.71875,6.375
7250,48.25,4.5,6.6875
7252,48.25,4.21875,6.90625
7254,47.25,4.375,6.21875
7255,46.75,4.5625,5.53125
7258,46,4.15625,7.375
7261,46.25,4.53125,6.375
7264,47.75,4.15625,6.40625
7265,47.25,4.28125,6.6875
7266,47.75,4.15625,6.3125
7268,45.5,4.28125,6.65625
7269,46.75,4.15625,6.375
7270,48,4.21875,6.90625
7275,46.75,4.28125,7.15625
7276,48,4.15625,6.96875
7278,49,4.375,6.53125
7279,47.75,4.375,6.34375
7280,48.5,4.28125,7
7281,47.5,4.40625,6.53125
7286,46,4.28125,6.53125
7287,46.5,4,6.625
7291,47,4.3125,6
7292,48.5,4.4375,6.375
7293,47.5,4.125,6.03125
