Step,radius1,radius0.1,radius2,radius10,radius0.5
34,0.1128670796751976,9.78836E-05,1.0274134874343872,142.61607360839844,0.012933458
35,0.1129978746175766,9.79006E-05,1.0262625217437744,142.58035278320312,0.012962341
36,0.1132725328207016,9.79475E-05,1.0249372720718384,142.5267791748047,0.012987409718334675
37,0.1132986918091774,9.7973E-05,1.0247279405593872,142.50892639160156,0.013005392625927925
38,0.113494873,9.7956E-05,1.0249372720718384,142.6517791748047,0.013033186085522175
39,0.113861084,9.79815E-05,1.0258091688156128,142.7142791748047,0.013065882958471775
40,0.1138698011636734,9.79943E-05,1.025390625,142.80357360839844,0.013083322
41,0.1139569953083992,9.79985E-05,1.0264369249343872,142.9107208251953,0.013109480030834675
42,0.1143362894654274,9.80284E-05,1.0267857313156128,143,0.013138362
43,0.1145717054605484,9.80241E-05,1.0301687717437744,143.3392791748047,0.013172694481909275
44,0.114685059,9.80496E-05,1.0288783311843872,143.42857360839844,0.013182504
45,0.1150861456990242,9.80922E-05,1.0312849283218384,143.5982208251953,0.013220651
46,0.115234375,9.81178E-05,1.0325753688812256,143.7857208251953,0.013247898779809475
47,0.115570068,9.8088E-05,1.0338308811187744,143.9375,0.013261522
48,0.1157706156373024,9.81135E-05,1.035888672,144.23214721679688,0.013285500928759575
49,0.1159929558634758,9.8122E-05,1.0374929904937744,144.48214721679688,0.013313293
51,0.1164986714720726,9.81433E-05,1.0399343967437744,144.79464721679688,0.013363429345190525
52,0.1167122945189476,9.81731E-05,1.04296875,145.0892791748047,0.013384683057665825
53,0.1168300062417984,9.81944E-05,1.0430734157562256,145.25892639160156,0.013396127
54,0.1170436292886734,9.81987E-05,1.0453054904937744,145.48214721679688,0.013426645
55,0.1172964945435524,9.82114E-05,1.0456892251968384,145.5982208251953,0.013439723290503025
56,0.1175275519490242,9.82412E-05,1.0480259656906128,145.88392639160156,0.013468061573803425
57,0.1176670640707016,9.8271E-05,1.0472238063812256,145.8482208251953,0.013483320362865925
58,0.1180158331990242,9.83008E-05,1.0503976345062256,146.13392639160156,0.013514927588403225
59,0.1180986687541008,9.83136E-05,1.0522810220718384,146.29464721679688,0.013527461
60,0.1181902214884758,9.83221E-05,1.0522111654281616,146.35714721679688,0.01354272
61,0.1184910386800766,9.83349E-05,1.0543386936187744,146.51785278320312,0.013558524
63,0.1187569722533226,9.842E-05,1.0573381185531616,146.76785278320312,0.013592856004834175
64,0.1189400777220726,9.84541E-05,1.0586634874343872,146.94642639160156,0.013629913330078125
65,0.1189052015542984,9.84839E-05,1.0568498373031616,146.91964721679688,0.013622828759253025
66,0.1193455308675766,9.85307E-05,1.0619419813156128,147.17857360839844,0.013668605126440525
67,0.1191755011677742,9.85307E-05,1.0602678060531616,147.2857208251953,0.013658251
68,0.1194676011800766,9.85605E-05,1.0628488063812256,147.35714721679688,0.013693129
69,0.1195111945271492,9.85946E-05,1.0627092123031616,147.41964721679688,0.013699667528271675
70,0.1197379007935524,9.86287E-05,1.0654994249343872,147.5357208251953,0.013720376417040825
71,0.1197466179728508,9.86627E-05,1.065429688,147.83035278320312,0.013732365
72,0.1198294535279274,9.87138E-05,1.0665457248687744,147.61607360839844,0.013738905
73,0.119995117,9.87138E-05,1.0681501626968384,148.0892791748047,0.013757978565990925
74,0.1202741339802742,9.87436E-05,1.0705915689468384,148.0892791748047,0.013766152784228325
75,0.12020874,9.87692E-05,1.069824219,148.23214721679688,0.013785226
76,0.1203090101480484,9.88075E-05,1.070800781,148.3125,0.013791765086352825
77,0.120513916,9.88458E-05,1.0744279623031616,148.5982208251953,0.013810839
78,0.1206534281373024,9.88628E-05,1.0755441188812256,148.70535278320312,0.013832092
79,0.1208016499876976,9.89011E-05,1.0777064561843872,148.9732208251953,0.013836996629834175
80,0.1205531507730484,9.89735E-05,1.0770787000656128,148.8392791748047,0.013844081200659275
82,0.1211809441447258,9.90757E-05,1.0831472873687744,149.36607360839844,0.013886588
83,0.1208670511841774,9.9131E-05,1.0800083875656128,149.25,0.013883317820727825
84,0.1213640496134758,9.91694E-05,1.0856584310531616,149.45535278320312,0.013910021
85,0.1209498792886734,9.92119E-05,1.0823103189468384,149.49107360839844,0.013912745751440525
86,0.121185303,9.92417E-05,1.0857282876968384,149.6517791748047,0.013935633935034275
87,0.1213553324341774,9.92886E-05,1.0866349935531616,149.7857208251953,0.013948713429272175
88,0.1212201789021492,9.93226E-05,1.0861467123031616,149.79464721679688,0.013959066942334175
89,0.121643066,9.93865E-05,1.0906111001968384,150.17857360839844,0.013983046
90,0.1216953843832016,9.93865E-05,1.08984375,150.26785278320312,0.013998304
91,0.1213771253824234,9.94589E-05,1.0897042751312256,150.25,0.013996124267578125
92,0.1217782124876976,9.95653E-05,1.0929129123687744,150.41964721679688,0.014014653
94,0.1219090074300766,9.97569E-05,1.0954240560531616,150.66964721679688,0.014025007374584675
95,0.1220223531126976,9.97824E-05,1.0938197374343872,150.83035278320312,0.014056069776415825
96,0.1220615953207016,9.98463E-05,1.0970284938812256,150.9732208251953,0.014057159423828125
97,0.1220354363322258,9.99442E-05,1.0952845811843872,150.94642639160156,0.014073507860302925
98,0.1225324347615242,0.000100029,1.0994699001312256,151.67857360839844,0.014094761572778225
99,0.1222316175699234,0.000100123,1.0982142686843872,151.35714721679688,0.014102390967309475
100,0.122283936,0.000100149,1.098632813,151.5892791748047,0.014110565185546875
101,0.1224495992064476,0.000100225,1.1000279188156128,151.67857360839844,0.014132363721728325
102,0.1224844828248024,0.000100276,1.1011439561843872,152.0267791748047,0.014148167334496975
103,0.1224234476685524,0.00010043,1.1003068685531616,151.7232208251953,0.014148167334496975
104,0.1227809339761734,0.000100532,1.1026087999343872,152.2857208251953,0.014183044
105,0.1227678582072258,0.000100685,1.1043527126312256,152.14285278320312,0.014187948778271675
106,0.1230119988322258,0.000100766,1.1051896810531616,152.57142639160156,0.014219011180102825
108,0.1231733039021492,0.000100906,1.1073521375656128,152.5625,0.014251164
109,0.123260498,0.000101034,1.1082589626312256,152.75,0.014292581006884575
110,0.123291016,0.000101196,1.1095842123031616,152.88392639160156,0.014292581006884575
111,0.1234566792845726,0.000101294,1.1099330186843872,152.9732208251953,0.014336177
112,0.123138428,0.000101383,1.1095842123031616,152.79464721679688,0.014314924366772175
113,0.1235700324177742,0.000101554,1.1111189126968384,153.20535278320312,0.014378138817846775
115,0.1238054558634758,0.000101758,1.1141880750656128,153.41964721679688,0.014417921
117,0.1242414191365242,0.000102064,1.1149553060531616,153.6517791748047,0.014469691552221775
118,0.1242196187376976,0.000102218,1.1193498373031616,153.50892639160156,0.014465332
119,0.124694824,0.000102375,1.1180943250656128,153.80357360839844,0.014525278
120,0.1246163472533226,0.000102486,1.1209542751312256,153.6607208251953,0.014533997
121,0.1250043660402298,0.000102703,1.1198381185531616,154.04464721679688,0.014589037
122,0.1254446804523468,0.000102844,1.1243722438812256,154.04464721679688,0.014582497999072075
123,0.1254010945558548,0.000103086,1.1226980686187744,154.26785278320312,0.014647893
124,0.1259111613035202,0.000103274,1.1250697374343872,154.39285278320312,0.014642988331615925
125,0.1258501261472702,0.00010344,1.1286271810531616,154.38392639160156,0.014699663035571575
126,0.1260114461183548,0.000103691,1.1275111436843872,154.55357360839844,0.014729635789990425
127,0.1265171617269516,0.000103882,1.1312779188156128,154.95535278320312,0.014775956980884075
128,0.1268049031496048,0.00010401,1.1321150064468384,154.875,0.01479503
129,0.1268484890460968,0.000104304,1.1296037435531616,154.8125,0.014835902489721775
131,0.1274893581867218,0.000104823,1.1333705186843872,155.2142791748047,0.014905656687915325
132,0.1280168741941452,0.000105023,1.1364396810531616,155.29464721679688,0.014933450147509575
134,0.1285836398601532,0.000105581,1.13671875,155.41964721679688,0.014990671
135,0.1287623792886734,0.000105888,1.1402761936187744,155.9017791748047,0.015071868896484375
136,0.128875732,0.000106143,1.1413224935531616,155.75,0.015071324072778225
137,0.1291373074054718,0.00010645,1.1390904188156128,155.89285278320312,0.015145438
138,0.1295863538980484,0.000106735,1.1448103189468384,156.375,0.015163421630859375
139,0.1290065199136734,0.000107131,1.1431361436843872,155.94642639160156,0.015196664
140,0.1302533894777298,0.000107369,1.1454380750656128,156.51785278320312,0.015256064012646675
142,0.1302664577960968,0.000107935,1.1472517251968384,156.63392639160156,0.015291486866772175
143,0.1305716335773468,0.000108353,1.1522740125656128,157.16964721679688,0.015370504930615425
144,0.130462646,0.000108676,1.1485072374343872,156.63392639160156,0.015361785888671875
146,0.1313563734292984,0.000109366,1.154296875,157.4107208251953,0.015464783
147,0.1314915269613266,0.000109775,1.1572962999343872,157.8482208251953,0.015517644
149,0.1321977823972702,0.000110503,1.1588308811187744,158.38392639160156,0.015639169
150,0.1324855238199234,0.000110865,1.1615513563156128,157.9107208251953,0.015646799
151,0.1326119601726532,0.000111359,1.1607142686843872,158.55357360839844,0.015749795362353325
153,0.1334446519613266,0.000112121,1.1658761501312256,158.54464721679688,0.015848977491259575
154,0.1333879679441452,0.000112423,1.1652482748031616,158.67857360839844,0.015847342
155,0.1339460164308548,0.000112819,1.1741071939468384,159.0625,0.015918731689453125
156,0.1347830593585968,0.000113291,1.171875,159.23214721679688,0.015972137451171875
157,0.1345999538898468,0.000113687,1.1745954751968384,159.25,0.016035351902246475
158,0.135192871,0.000114032,1.1764090061187744,159.51785278320312,0.016053336
159,0.1353846937417984,0.000114471,1.1789201498031616,159.63392639160156,0.016111645847558975
160,0.1356724351644516,0.00011485,1.1815708875656128,159.86607360839844,0.016172137
161,0.1362740695476532,0.000115254,1.1849191188812256,160.51785278320312,0.016209738329052925
163,0.1364920437335968,0.000115991,1.1871511936187744,160.7232208251953,0.016284942626953125
164,0.137756348,0.000116425,1.1929408311843872,160.74107360839844,0.016361236572265625
165,0.1370152086019516,0.000116795,1.1875,160.58035278320312,0.016377041
167,0.1387067586183548,0.000117719,1.1960798501968384,161.33035278320312,0.016524722799658775
168,0.1388026624917984,0.000118098,1.1994279623031616,161.33035278320312,0.016585757955908775
169,0.1394740492105484,0.000118643,1.2002650499343872,161.67857360839844,0.016623904928565025
170,0.139831543,0.000118967,1.2034738063812256,161.875,0.016704014
171,0.139831543,0.000119443,1.2036830186843872,162.16964721679688,0.016735076904296875
172,0.1409476101398468,0.000119776,1.2077986001968384,161.95535278320312,0.016801016
173,0.1407383531332016,0.000120312,1.20703125,162.35714721679688,0.016850064
174,0.1411655992269516,0.00012061,1.2107282876968384,162.41964721679688,0.016904559
175,0.1422903835773468,0.000121066,1.2131696939468384,163.05357360839844,0.016986301
176,0.1421072781085968,0.000121611,1.2154715061187744,162.80357360839844,0.017028809
177,0.1430140882730484,0.000121989,1.2195173501968384,163.80357360839844,0.017162869
178,0.1430489718914032,0.000122641,1.2207728624343872,163.11607360839844,0.017132351
179,0.143188477,0.00012299,1.2207728624343872,163.73214721679688,0.017272949
182,0.1452549546957016,0.000124267,1.2323521375656128,164.5625,0.017470224
183,0.1457606703042984,0.000124782,1.2336076498031616,164.54464721679688,0.017493112
184,0.1461007297039032,0.000125157,1.2361189126968384,164.86607360839844,0.017573765
185,0.1464494913816452,0.000125608,1.238769531,164.95535278320312,0.017657688
186,0.1464407742023468,0.000126213,1.2361189126968384,165.13392639160156,0.017647879
188,0.1478794664144516,0.00012706,1.2474191188812256,165.4642791748047,0.017837524
190,0.1487077921628952,0.00012812,1.2509068250656128,165.9732208251953,0.017986843
192,0.1499720960855484,0.000129334,1.2540457248687744,166.67857360839844,0.018129621
193,0.1502424031496048,0.000129674,1.2620675563812256,166.69642639160156,0.018210275
194,0.1507132351398468,0.000130236,1.2606027126312256,167.16964721679688,0.018238613
195,0.1510184109210968,0.000130879,1.2633230686187744,167.13392639160156,0.018349783
196,0.1521170437335968,0.000131335,1.2689034938812256,167.3392791748047,0.018426077
197,0.1521170437335968,0.000131726,1.2676478624343872,167.74107360839844,0.018494742
198,0.1534074991941452,0.000132216,1.2795759439468384,167.92857360839844,0.01864842
199,0.1532854288816452,0.000132765,1.276855469,168.375,0.018718174
200,0.1537214070558548,0.000133621,1.2799246311187744,168.125,0.018771579
202,0.1544712632894516,0.000134668,1.2836216688156128,168.6607208251953,0.018906729
203,0.1558140367269516,0.000135251,1.2921316623687744,168.99107360839844,0.019003732
204,0.1554826945066452,0.000135762,1.2907365560531616,169.30357360839844,0.019056048
205,0.1559099406003952,0.000136392,1.2986189126968384,169.26785278320312,0.019066947
206,0.1573835164308548,0.000136839,1.2974330186843872,169.85714721679688,0.019209726
208,0.1581856906414032,0.000138121,1.303222656,169.875,0.019314358
209,0.1582467257976532,0.000138981,1.311035156,170.99107360839844,0.019425528
210,0.1597813218832016,0.000139509,1.3174525499343872,170.3125,0.019523621
212,0.1604091078042984,0.000140927,1.3230329751968384,171.16964721679688,0.019605365
213,0.1609235554933548,0.00014168,1.3260324001312256,171.0625,0.019698007
214,0.1612461656332016,0.000142387,1.3262416124343872,171.9375,0.019752502
215,0.161865234,0.000142898,1.332519531,171.875,0.019840786
217,0.1636178195476532,0.000143847,1.3407505750656128,172.2142791748047,0.020075116
218,0.1633475124835968,0.000145269,1.340820313,173.04464721679688,0.019982474
220,0.1655709445476532,0.000146517,1.3473771810531616,172.6517791748047,0.020236423
221,0.1645333468914032,0.000147275,1.3553292751312256,173.67857360839844,0.02028765
222,0.1664515882730484,0.00014842,1.3540736436843872,173.5357208251953,0.02042171
223,0.1661725789308548,0.000149007,1.3636997938156128,173.73214721679688,0.020463126
224,0.1669834703207016,0.000149889,1.3602120876312256,175.1875,0.020605905
225,0.168151855,0.000150693,1.373046875,174.24107360839844,0.020650592
226,0.1683262437582016,0.000151677,1.3648855686187744,175.35714721679688,0.020694187
227,0.1691197007894516,0.000152477,1.371582031,175.125,0.020765033
228,0.16986084,0.00015338,1.3708146810531616,175.19642639160156,0.02078356
229,0.1698259562253952,0.000154895,1.3768136501312256,176.1875,0.021014621
230,0.1708112508058548,0.000154921,1.3809988498687744,175.3125,0.020981925
231,0.1710553914308548,0.000156228,1.3812081813812256,176.625,0.02104296
232,0.1701572984457016,0.00015722,1.3841378688812256,176.49107360839844,0.021101816
234,0.1714041531085968,0.000157446,1.391601563,177.2857208251953,0.021309989
235,0.172119141,0.000158331,1.3799525499343872,176.98214721679688,0.021377563
236,0.1741158664226532,0.000157607,1.4079240560531616,177.45535278320312,0.021526882
237,0.17364502,0.000158838,1.3873465061187744,177.85714721679688,0.021513803
238,0.1748221218585968,0.00015759,1.4123884439468384,177.42857360839844,0.021711078
239,0.1749354749917984,0.000159919,1.4020646810531616,178.86607360839844,0.021684919
240,0.1766008585691452,0.000155981,1.4109236001968384,178.39285278320312,0.021847317
241,0.1772809773683548,0.000156011,1.4153181314468384,179.125,0.02192034
242,0.1769496351480484,0.000153674,1.4187361001968384,178.4642791748047,0.021945408
243,0.1789114773273468,0.000157054,1.4207589626312256,179.95535278320312,0.022143772
244,0.1787981241941452,0.00015438,1.4263392686843872,178.9375,0.022088187
245,0.1795741468667984,0.000156496,1.4229212999343872,179.75892639160156,0.022176471
247,0.1809953898191452,0.000159638,1.4352678060531616,180.0357208251953,0.022343228
248,0.1810477077960968,0.00015349,1.4323381185531616,180.66964721679688,0.022373745
249,0.182128906,0.000153103,1.4424525499343872,180.4732208251953,0.022469657
250,0.1822771281003952,0.000149391,1.4459402561187744,181.10714721679688,0.022516523
251,0.1834193617105484,0.000154189,1.4523576498031616,180.9375,0.022732327
252,0.1833670437335968,0.000148829,1.4534040689468384,181.36607360839844,0.022664752
253,0.1833670437335968,0.000152992,1.4543806314468384,181.64285278320312,0.022835867
254,0.1843784898519516,0.000148433,1.450195313,181.49107360839844,0.022976467
255,0.1844133585691452,0.000150216,1.4650529623031616,181.33035278320312,0.022979736
256,0.18548584,0.000148245,1.4605189561843872,182.41964721679688,0.023162842
257,0.1861485093832016,0.000151472,1.4743303060531616,181.86607360839844,0.023272922
258,0.1862008273601532,0.000151907,1.4706333875656128,183.2142791748047,0.023109436
259,0.1872035413980484,0.0001504,1.4698660373687744,182.0267791748047,0.023345947
261,0.1891130656003952,0.00015418,1.4954659938812256,183.61607360839844,0.023563931
262,0.1891392320394516,0.000149361,1.4822126626968384,183.29464721679688,0.023517063
264,0.1907522976398468,0.000148905,1.4924665689468384,184.69642639160156,0.023662021
265,0.1919904500246048,0.000149591,1.5049525499343872,183.6517791748047,0.023925781
266,0.1923915296792984,0.000149599,1.5085798501968384,184.9642791748047,0.023681641
268,0.1933332234621048,0.000147504,1.513671875,184.92857360839844,0.02408273
270,0.1944667249917984,0.000150864,1.517089844,185.48214721679688,0.024263654
271,0.1920950710773468,0.000146836,1.5255300998687744,185.6517791748047,0.024060931
272,0.1952688992023468,0.000153367,1.5206472873687744,185.4375,0.024337769
273,0.1942313015460968,0.000152984,1.5255300998687744,185.625,0.024268014
274,0.1957135945558548,0.000153452,1.5287388563156128,186.04464721679688,0.024300711
275,0.1966116726398468,0.000151455,1.5446428060531616,185.7857208251953,0.024472918
276,0.1965506374835968,0.000152209,1.5318080186843872,186.60714721679688,0.024468558
277,0.1977975070476532,0.000149782,1.5440150499343872,186.88392639160156,0.024397714
278,0.19744873,0.000154763,1.5428292751312256,186.61607360839844,0.024565561
279,0.1966291218996048,0.000153997,1.5303431749343872,187.1517791748047,0.024356296
280,0.1997593492269516,0.000158527,1.5541294813156128,186.07142639160156,0.02443804
281,0.1988176554441452,0.000155232,1.5447824001312256,187.26785278320312,0.024559021
282,0.1999337375164032,0.000158101,1.5490373373031616,187.98214721679688,0.024564471
283,0.2013113796710968,0.000154329,1.5656388998031616,186.79464721679688,0.024632046
284,0.2000470906496048,0.000161196,1.5507115125656128,188.07142639160156,0.024563381
286,0.2013985812664032,0.000165505,1.5804966688156128,187.9732208251953,0.02469199
287,0.2009015828371048,0.000159464,1.5564314126968384,188.6607208251953,0.024678912
288,0.2018606960773468,0.000161158,1.5809849500656128,187.625,0.024588449
290,0.2028023898601532,0.00016396,1.5744978189468384,188.5625,0.024118695
291,0.2033255398273468,0.000157659,1.6070730686187744,188.64285278320312,0.024989536
292,0.2038138210773468,0.000168447,1.5765206813812256,187.8392791748047,0.024346488
293,0.2020350843667984,0.000162244,1.5943777561187744,188.85714721679688,0.02445657
294,0.2050694078207016,0.000165692,1.590332031,188.17857360839844,0.024777004
295,0.2039969265460968,0.000164581,1.5979353189468384,189.49107360839844,0.024117606
298,0.2048514187335968,0.000170359,1.6111189126968384,188.55357360839844,0.02444458
300,0.206176758,0.000169545,1.6134904623031616,188.75892639160156,0.024230957
301,0.2068655788898468,0.000168043,1.6188615560531616,189.25892639160156,0.024627686
302,0.2059413343667984,0.000170648,1.62109375,189.00892639160156,0.024554661
303,0.2064644992351532,0.000171512,1.6183732748031616,189.04464721679688,0.024356296
304,0.2054617702960968,0.000172189,1.621582031,188.4375,0.024272373
305,0.2054007351398468,0.000172811,1.6213728189468384,188.70535278320312,0.02432033
306,0.2062901109457016,0.000178099,1.6208146810531616,188.80357360839844,0.024224417
307,0.2060285359621048,0.000172632,1.6252790689468384,188.79464721679688,0.024465289
308,0.2047903835773468,0.000182522,1.6293247938156128,188.3392791748047,0.024306161
309,0.2081473171710968,0.000173858,1.6224888563156128,188.91964721679688,0.024429321
310,0.2043369859457016,0.000183799,1.6524832248687744,188.39285278320312,0.024221148
311,0.2063772976398468,0.000176276,1.6149553060531616,188.54464721679688,0.02432142
313,0.2056012898683548,0.000176225,1.6559709310531616,188.10714721679688,0.024148123
314,0.2046944797039032,0.000184353,1.6289759874343872,188.86607360839844,0.024509976
315,0.205444336,0.000178852,1.6549246311187744,186.88392639160156,0.023963928
316,0.2032819539308548,0.000185928,1.6422293186187744,189.30357360839844,0.024591718
317,0.2030813992023468,0.000181598,1.642578125,185.63392639160156,0.024003165
318,0.2015729695558548,0.000186026,1.6453683376312256,187.92857360839844,0.024357388
319,0.2041102796792984,0.000184996,1.6503208875656128,187.20535278320312,0.024384635
320,0.2007097452878952,0.000185132,1.650878906,186.79464721679688,0.024469648
321,0.2031598836183548,0.000186895,1.6524134874343872,186.66964721679688,0.023924692
322,0.2032645046710968,0.000191684,1.6530412435531616,186.58035278320312,0.024686541
323,0.203125,0.000189258,1.673339844,186.60714721679688,0.024297442
324,0.200744629,0.000195026,1.6542271375656128,185.8125,0.024651663
325,0.2000558078289032,0.000191127,1.6448103189468384,185.73214721679688,0.024253845
326,0.202941895,0.000194805,1.6827566623687744,185.25892639160156,0.024335589
327,0.1973702609539032,0.000192033,1.6335798501968384,187.0982208251953,0.024091449
328,0.2025059312582016,0.000203316,1.6675502061843872,184.1517791748047,0.024358477
329,0.1990530788898468,0.000198875,1.6510183811187744,186.7857208251953,0.024071829
330,0.2013636976480484,0.000193643,1.6541574001312256,184.66964721679688,0.024361746
331,0.2030726820230484,0.000199041,1.6556919813156128,185.8125,0.024046762
332,0.199523926,0.000202481,1.6258370876312256,184.88392639160156,0.024412973
333,0.1988089382648468,0.000203912,1.6642717123031616,184.4107208251953,0.024036953
334,0.2028634250164032,0.000205802,1.6328822374343872,185.875,0.024575369
335,0.1950596421957016,0.000206407,1.6402761936187744,183.85714721679688,0.023765564
336,0.2058977335691452,0.000208101,1.6590402126312256,184.1875,0.024596078
337,0.1981462687253952,0.000208361,1.6383928060531616,185.23214721679688,0.024252756
338,0.2034999281167984,0.000208476,1.657714844,184.3482208251953,0.024744306
339,0.2000209242105484,0.000211899,1.645507813,185.7767791748047,0.024359567
340,0.2010759562253952,0.000206896,1.6363002061843872,183.35714721679688,0.023937771
341,0.202758789,0.000220933,1.6439034938812256,186.29464721679688,0.024739947
343,0.2000383585691452,0.000231713,1.6292550563812256,183.89285278320312,0.024968829
344,0.1998203843832016,0.000215884,1.6529017686843872,183,0.024056571
347,0.1984427273273468,0.000222291,1.6501115560531616,185.4017791748047,0.025045123
348,0.2015642374753952,0.000225587,1.6344865560531616,183.7232208251953,0.024243490770459175
349,0.1967599093914032,0.000222474,1.6647599935531616,184.26785278320312,0.024748666
351,0.1974748820066452,0.000229759,1.6438337564468384,182.05357360839844,0.024633136
352,0.2007795125246048,0.000228303,1.6233259439468384,182.69642639160156,0.024608066
353,0.20098877,0.000231739,1.6458566188812256,182.38839721679688,0.02456229
355,0.1980503648519516,0.000232688,1.6316964626312256,180.9017791748047,0.024552481
356,0.2005179226398468,0.000238104,1.6387416124343872,180.8794708251953,0.024778638035058975
359,0.2045724093914032,0.000249748,1.6149553060531616,177.5580291748047,0.024841309
360,0.1949201375246048,0.000237886,1.6299525499343872,181.4419708251953,0.024723599
361,0.2024274617433548,0.000244405,1.6275111436843872,178.78125,0.024768284
362,0.1973658949136734,0.00025019,1.6079798936843872,176.9375,0.02483041
363,0.1964024156332016,0.000249637,1.612304688,178.66964721679688,0.02444349
364,0.1997898668050766,0.000253865,1.6315568685531616,174.58482360839844,0.025054932
365,0.2021310031414032,0.000253754,1.5970982313156128,180.29910278320312,0.025045123
367,0.196899414,0.000265943,1.599121094,175.69642639160156,0.024978091940283775
368,0.1953168660402298,0.000281355,1.5871232748031616,175.16964721679688,0.024765560403466225
370,0.193847656,0.000268532,1.612304688,175.15625,0.024600982666015625
371,0.1977277547121048,0.000267518,1.5840541124343872,173.32142639160156,0.025354657
372,0.1978846937417984,0.00028603,1.5953543186187744,172.13392639160156,0.024937765672802925
373,0.1982509046792984,0.000272334,1.575195313,174.42410278320312,0.025132860988378525
375,0.1988743394613266,0.00028173,1.5701032876968384,174.4732208251953,0.025016785
376,0.1984078586101532,0.000283688,1.5789620876312256,171.86160278320312,0.025451114401221275
377,0.19644165,0.000283514,1.551269531,171.00892639160156,0.025011880323290825
378,0.196075439,0.000287873,1.5641740560531616,171.54464721679688,0.025512149557471275
379,0.1974007785320282,0.000286247,1.5770089626312256,170.48214721679688,0.025406429544091225
381,0.197601318,0.000301378,1.5726841688156128,169.69642639160156,0.025702884420752525
382,0.199920654,0.000295396,1.5840890407562256,167.29464721679688,0.024594989
383,0.1955958753824234,0.000300888,1.5298200845718384,167.8482208251953,0.025907245
384,0.1931196004152298,0.00029953,1.5687081813812256,168.4642791748047,0.024826595559716225
385,0.2021004855632782,0.000320269,1.5313197374343872,167.44642639160156,0.025652204
386,0.191802979,0.00033614,1.5521066188812256,161.02232360839844,0.024952481
388,0.1997506320476532,0.000315317,1.5142996311187744,161.1205291748047,0.025047848001122475
389,0.1961626261472702,0.000317616,1.5541294813156128,166.17857360839844,0.024803707376122475
390,0.199584961,0.000327327,1.5103585720062256,162.24107360839844,0.024986267
391,0.1992536336183548,0.000327493,1.546386719,163.3392791748047,0.025181362
392,0.1974138468503952,0.000312975,1.5475027561187744,159.82142639160156,0.024682181
393,0.200805664,0.000378536,1.5086843967437744,164.08035278320312,0.025398800149559975
395,0.2015598863363266,0.000335114,1.4901994466781616,160.9330291748047,0.025076184421777725
397,0.2006617933511734,0.000332926,1.504150391,158.90625,0.02507237
398,0.1897539347410202,0.000346567,1.4847238063812256,162.4732208251953,0.025029318407177925
400,0.1988961398601532,0.00035773,1.4948033094406128,157.4375,0.025038583
401,0.1945059597492218,0.000361477,1.490966797,152.2857208251953,0.025622231885790825
403,0.1984645277261734,0.000355167,1.5122419595718384,154.23214721679688,0.025634766
404,0.1965593546628952,0.000366058,1.4946638345718384,151.5580291748047,0.025164468213915825
