Step,Spectral Kaiming,Align Adam RMS,Spectral MuP
5941,2.8312907218933105,2.839616060256958,2.830371141433716
5942,2.8207497596740723,2.830747127532959,2.8211588859558105
5943,2.8370134830474854,2.8463733196258545,2.8366241455078125
5945,2.855178117752075,2.862102508544922,2.854088783
5946,2.8262765407562256,2.8357996940612793,2.825434684753418
5947,2.8219220638275146,2.830415964126587,2.8208107948303223
5948,2.8326776027679443,2.840200901031494,2.829989433288574
5951,2.849602222442627,2.8590173721313477,2.8487682342529297
5953,2.8305764198303223,2.8386802673339844,2.8296492099761963
5955,2.8339104652404785,2.841442108154297,2.833294153213501
5956,2.8406314849853516,2.8504390716552734,2.8392279148101807
5957,2.8474018573760986,2.856020450592041,2.845193386077881
5960,2.8238043785095215,2.833925962,2.8244974613189697
5961,2.8450868129730225,2.8527514934539795,2.845597267150879
5962,2.832780599594116,2.8420181274414062,2.831529140472412
5967,2.8449599742889404,2.8552563190460205,2.8437767028808594
5969,2.8355464935302734,2.842681646347046,2.831375837
5970,2.8334274291992188,2.839195728302002,2.829740285873413
5972,2.8250913619995117,2.8323283195495605,2.824139356613159
5973,2.8136775493621826,2.8229928016662598,2.813338041305542
5976,2.8383116722106934,2.8480801582336426,2.837480068206787
5978,2.8425772190093994,2.852487325668335,2.8413989543914795
5979,2.838516951,2.849839210510254,2.838531970977783
5980,2.8432087898254395,2.851364850997925,2.842646598815918
5981,2.8357367515563965,2.8445658683776855,2.8350911140441895
5985,2.836474657058716,2.844513416290283,2.834545135498047
5991,2.837115765,2.847137928009033,2.836282968521118
5996,2.8284308910369873,2.838742256164551,2.8277320861816406
5997,2.822073221206665,2.8319337368011475,2.822526216506958
6000,2.8367490768432617,2.8453030586242676,2.8348498344421387
6001,2.833890438079834,2.8457894325256348,2.8344435691833496
6008,2.840247631072998,2.8518660068511963,2.8410305976867676
6010,2.8424830436706543,2.8514151573181152,2.843376398086548
6012,2.8400650024414062,2.848022461,2.8402013778686523
6015,2.846529006958008,2.8530406951904297,2.8451778888702393
6016,2.835761070251465,,2.8324551582336426
6019,2.8214728832244873,2.8311262130737305,2.8204357624053955
6022,2.8512420654296875,2.8600497245788574,2.846219778060913
6023,2.817178249359131,2.8248848915100098,2.8137741088867188
6024,2.824967384338379,2.834261417388916,2.824305534362793
6025,2.8419618606567383,2.8498549461364746,2.8417062759399414
6027,2.841127395629883,2.8476109504699707,2.840080499649048
6029,2.822822332382202,2.83093524,2.8233628273010254
6032,2.817084550857544,2.8255205154418945,2.8150124549865723
6033,2.8331854343414307,2.8406059741973877,2.8292479515075684
6037,2.836611270904541,2.8462979793548584,2.835059166
6043,2.820101261138916,2.8287672996520996,2.8189728260040283
6044,2.8194031715393066,2.828643560409546,2.8213391304016113
6055,2.8309006690979004,2.8383407592773438,2.8300881385803223
6058,2.832815408706665,2.8423404693603516,2.834610939025879
6060,2.8516879081726074,2.8605315685272217,2.851335287094116
6061,2.837491273880005,2.8446006774902344,2.832537889480591
6064,2.838585615158081,2.849477767944336,2.8387913703918457
6069,2.823383092880249,2.8312599658966064,2.8213233947753906
6070,2.8307948112487793,2.84055233,2.8309574127197266
6071,2.8277392387390137,2.8379127979278564,2.828139305114746
6073,2.8263638019561768,2.8351333141326904,2.8256664276123047
6077,2.823495388031006,2.8312389850616455,2.822397232055664
6078,2.836029291152954,2.8441429138183594,2.8358373641967773
6079,2.835622549057007,2.8433051109313965,2.836202383041382
6080,2.803954601287842,2.8129518032073975,2.8047423362731934
6082,2.841417074203491,2.847334146499634,2.8406944274902344
6083,2.8374805450439453,2.843461275100708,2.8349647521972656
6087,2.8343307971954346,2.845175266265869,2.8322391510009766
6088,2.836195945739746,2.845506191253662,2.835425377
6090,2.8483591079711914,2.8585426807403564,2.8478684425354004
6094,2.850834608078003,2.8588876724243164,2.850165605545044
6097,2.830258608,2.8381457328796387,2.8298351764678955
6099,,,2.846513271331787
6102,2.8240606784820557,2.830487012863159,2.821847438812256
6104,2.8391714096069336,2.847414493560791,2.8370306491851807
6105,2.835503578186035,2.845432758331299,2.8341336250305176
6107,2.841090679168701,2.849924087524414,2.8389782905578613
6115,2.818486213684082,2.827291727,2.8173305988311768
6116,2.8355660438537598,2.845594882965088,2.8343615531921387
6118,2.8302838802337646,2.8392083644866943,2.8293814659118652
6121,2.825824022293091,2.834301471710205,2.8260655403137207
6123,2.8437607288360596,2.854471206665039,2.8422622680664062
6126,2.819514274597168,2.8294591903686523,2.818014621734619
6134,2.8506853580474854,2.8611905574798584,2.851349353790283
6135,2.8248629570007324,2.8338491916656494,2.8236584663391113
6138,2.8363635540008545,2.8470559120178223,2.8355464935302734
6140,2.830784559249878,2.8404626846313477,2.8296666145324707
6143,2.845252752304077,2.8538706302642822,2.8420119285583496
6144,2.8171114921569824,2.8247578144073486,2.815190076828003
6147,2.8400142192840576,2.8481831550598145,2.8387179374694824
6148,2.8303730487823486,2.8397061824798584,2.8280410766601562
6151,2.8352205753326416,2.845759868621826,2.834815025
6152,2.8319544792175293,2.8421711921691895,2.833369731903076
6153,2.8426690101623535,2.851191759109497,2.8437647819519043
6162,2.826784133911133,2.836127281188965,2.826016426086426
6168,2.8353123664855957,2.8454504013061523,2.836052656173706
6171,2.8199210166931152,2.8296613693237305,2.8202381134033203
6180,2.8276238441467285,2.8385236263275146,2.8271307945251465
6181,,,2.8193202018737793
6183,2.815854549407959,2.8244714736938477,2.814894676208496
6184,2.843165159225464,2.8520593643188477,2.843200206756592
6187,2.8381102085113525,2.8465750217437744,2.8357155323028564
6188,2.825079917907715,2.8333919048309326,2.8225769996643066
6190,2.826616048812866,2.8347713947296143,2.8278799057006836
6193,2.830062151,2.838815689086914,2.8283987045288086
6194,2.8012712001800537,2.811800956726074,2.798292636871338
6197,2.835408926010132,2.8453824520111084,2.8335916996002197
6201,2.8280751705169678,2.8345580101013184,2.8253183364868164
6202,2.8289473056793213,2.8386480808258057,2.829133987426758
6203,2.8174588680267334,2.826580047607422,2.8159918785095215
6206,2.8243625164031982,2.833791732788086,2.8232884407043457
6207,2.8214921951293945,2.8323450088500977,2.8224306106567383
6208,2.8190810680389404,2.8283069133758545,2.8196535110473633
6209,2.8117635250091553,2.8224709033966064,2.8134772777557373
6212,2.8351094722747803,2.8437392711639404,2.8343653678894043
6213,2.8405189514160156,2.8497071266174316,2.8387067317962646
6215,2.8293113708496094,2.8425755500793457,2.830867290496826
6217,2.8329060077667236,2.8409981727600098,2.8313469886779785
6219,2.827669382095337,2.8363170623779297,2.8266706466674805
6220,2.8149547576904297,2.8245511054992676,2.8137969970703125
6222,2.8259098529815674,2.836294651031494,2.8259835243225098
6226,2.823427677154541,2.8321738243103027,2.821763753890991
6232,2.835953950881958,2.8457045555114746,2.835284948348999
6233,2.824864625930786,2.834864616394043,2.823894978
6237,2.8246307373046875,2.833552360534668,2.8243203163146973
6241,2.828442096710205,2.839404582977295,2.8282551765441895
6242,2.812540054321289,2.823399066925049,2.8133959770202637
6244,2.8331098556518555,2.8434953689575195,2.8356194496154785
6246,2.8217227458953857,2.831186532974243,2.820699453353882
6250,2.8165345191955566,2.826132059,2.8161134719848633
6256,2.8198046684265137,2.8290863037109375,2.8203139305114746
6259,2.8253116607666016,2.8360233306884766,2.8244967460632324
6260,2.8382434844970703,2.8485352993011475,2.836228609085083
6262,2.8215746879577637,2.8288357257843018,2.8215432167053223
6266,2.8282551765441895,2.8389511108398438,2.8272852897644043
6269,2.819526433944702,2.8301196098327637,2.8170785903930664
6270,2.800636053085327,2.810323954,2.7988522052764893
6271,2.8176186084747314,2.8272860050201416,2.8159356117248535
6277,2.829204559326172,2.8359968662261963,2.8273978233337402
6281,2.8203577995300293,2.829270124435425,2.8183884620666504
6282,2.825953483581543,2.836699962615967,2.8251113891601562
6283,2.8343005180358887,2.8452954292297363,2.834097146987915
6284,2.8201749324798584,2.8325772285461426,2.817570209503174
6285,2.8356332778930664,2.8456225395202637,2.8352608680725098
6290,2.8436622619628906,2.853811502456665,2.8423500061035156
6292,2.826916217803955,2.836235761642456,2.8253579139709473
6294,2.8397977352142334,2.8493099212646484,2.841273307800293
6295,2.824434280395508,2.834735155105591,2.826521158218384
6296,2.8231396675109863,2.832460641860962,2.8214712142944336
6298,2.822361946105957,2.8319990634918213,2.8218207359313965
6306,2.823782205581665,2.834639072418213,2.824301242828369
6307,2.8155765533447266,2.8254308700561523,2.8155269622802734
6308,2.8275609016418457,2.837644100189209,2.827209473
6310,2.8197591304779053,2.8322479724884033,2.820582866668701
6311,2.8231146335601807,2.8327949047088623,2.8220555782318115
6313,2.8385283946990967,2.845963478088379,2.8356049060821533
6317,2.8270983695983887,2.8371496200561523,2.8286452293395996
6319,2.8238861560821533,2.8318324089050293,2.8227901458740234
6323,2.818647861480713,2.826246738433838,2.817988395690918
6328,2.822573661804199,2.8328328132629395,2.821298360824585
6329,2.8253393173217773,2.8344547748565674,2.824951648712158
6335,2.8116910457611084,2.821831703186035,2.809113025665283
6338,2.8261613845825195,2.8358917236328125,2.824644088745117
6341,2.7984251976013184,2.8066000938415527,2.7979753017425537
6342,2.807570457458496,2.8181910514831543,2.8061718940734863
6343,2.827794075012207,2.8406076431274414,2.827803611755371
6344,2.823169708251953,2.8350512981414795,2.822704315185547
6345,2.8259456157684326,2.8348991870880127,2.824145555496216
6349,2.829599380493164,2.839402198791504,2.8301467895507812
6350,2.820394515991211,2.8290226459503174,2.8206515312194824
6352,2.8395538330078125,2.8470957279205322,2.8388290405273438
6358,2.819802761077881,2.828937530517578,2.818249225616455
6363,2.8194735050201416,2.8288803100585938,2.8181068897247314
6371,2.833899736404419,2.8441739082336426,2.834954261779785
6372,2.816868543624878,2.8260836601257324,2.817225933074951
6376,2.8247179985046387,2.8341832160949707,2.823406934738159
6378,2.8311314582824707,2.841862440109253,2.829993724822998
6379,2.8113670349121094,2.8213913440704346,2.8111705780029297
6381,2.7982335090637207,2.8061482906341553,2.795876979827881
6383,2.8331634998321533,2.8417983055114746,2.8296780586242676
6384,2.837723970413208,2.847813129425049,2.8358445167541504
6386,2.827408790588379,2.8370044231414795,2.8264174461364746
6387,2.8256661891937256,2.8353195190429688,2.825593948364258
6388,2.8204410076141357,2.8309364318847656,2.8213977813720703
6396,2.845841407775879,2.8554391860961914,2.844653606414795
6397,2.806783676147461,2.816439628601074,2.806133747
6400,2.8432304859161377,2.854215621948242,2.8434762954711914
6402,2.825812816619873,2.8353381156921387,2.8262479305267334
6403,2.8148155212402344,2.824699878692627,2.8162708282470703
6406,2.7987172603607178,2.8094468116760254,2.7983875274658203
6409,2.828584909439087,2.8398635387420654,2.8285484313964844
6413,2.823380470275879,2.8323049545288086,2.821491241455078
6415,2.830972433,2.844597816467285,2.8321518898010254
6416,2.8125648498535156,2.8246419429779053,2.812777519226074
6417,2.816162109,2.828117847442627,2.8178226947784424
6418,2.8164262771606445,2.8268074989318848,2.8164641857147217
6423,2.814718008041382,2.8236615657806396,2.8108344078063965
6424,2.822553873062134,2.832113504,2.821275234222412
6425,2.836563826,2.8425498008728027,2.8342456817626953
6427,2.8039040565490723,2.8142738342285156,2.8041083812713623
6431,2.8323521614074707,2.8425118923187256,2.8310112953186035
6432,2.816800117492676,2.8243067264556885,2.8149702548980713
6433,2.8372833728790283,2.846041440963745,2.833972454071045
6439,2.8187079429626465,2.8291866779327393,2.815639019012451
6440,2.824913740158081,2.8354082107543945,2.824553966522217
6441,2.816270351409912,2.827244281768799,2.8173255920410156
6443,2.812366485595703,2.8215229511260986,2.812281608581543
6447,2.816038131713867,2.8264453411102295,2.8156614303588867
6448,2.8266351222991943,2.835994243621826,2.826767921447754
6451,,,2.8293495178222656
6454,2.8300721645355225,2.8401808738708496,2.8279218673706055
6455,2.832166910171509,2.8412981033325195,2.832014560699463
6456,2.816612720489502,2.825669288635254,2.816072463989258
6460,2.8247804641723633,2.8329129219055176,2.8221418857574463
6464,2.8343918323516846,2.8427913188934326,2.834290027618408
6466,2.8174192905426025,2.828303575515747,2.814832925796509
6469,2.836117744445801,2.8471474647521973,2.838313579559326
6470,2.833571434020996,2.8430159091949463,2.8339409828186035
6471,2.8109121322631836,2.819969415664673,2.8108181953430176
6472,2.806410789489746,2.815194845199585,2.8034346103668213
6474,2.827584743499756,2.839341163635254,2.827502489089966
6475,2.8241145610809326,2.834721803665161,2.8243794441223145
6478,2.836575746536255,2.8472542762756348,2.836744546890259
6481,2.8168046474456787,2.8271291255950928,2.814871311187744
6485,2.8232944011688232,2.831115723,2.8211021423339844
6487,2.810093402862549,2.8195180892944336,2.8105812072753906
6491,2.8263397216796875,2.835656166,2.825455904006958
6493,2.8478901386260986,2.857905626296997,2.8477225303649902
6495,2.8300163745880127,2.8411197662353516,2.828683376312256
6496,2.839427947998047,2.8499505519866943,2.838479518890381
6497,2.839819908,2.8512184619903564,2.8395516872406006
6506,2.8104732036590576,2.8206565380096436,2.809978723526001
6508,2.8108246326446533,2.821939706802368,2.8115668296813965
6511,2.8327503204345703,2.8417861461639404,2.830866575241089
6512,2.8041610717773438,2.8134469985961914,2.802086114883423
6515,2.8303515911102295,2.8401577472686768,2.827723264694214
6516,2.836522340774536,2.8460683822631836,2.836214780807495
6519,2.8102664947509766,2.8209645748138428,2.8080852031707764
6521,2.828152656555176,2.8368101119995117,2.829690933227539
6523,2.8224916458129883,2.831533908843994,2.8220748901367188
6526,2.815643072128296,2.824552536010742,2.813216209411621
6527,2.8312323093414307,2.840017318725586,2.8274757862091064
6529,2.7970330715179443,2.807183265686035,2.796482563018799
6531,2.8410723209381104,2.851395369,2.8405778408050537
6535,2.8102309703826904,2.819582223892212,2.806704283
6536,2.8223698139190674,2.8314290046691895,2.8209362030029297
6537,2.8366544246673584,2.8460042476654053,2.8338279724121094
6538,2.8380672931671143,2.846367120742798,2.835533618927002
6539,2.8239405155181885,2.835284471511841,2.8236234188079834
6540,2.8189451694488525,2.828582525253296,2.8189868927001953
6543,2.8200502395629883,2.828230381011963,2.8174071311950684
6545,2.816998243331909,2.826293468475342,2.814286231994629
6546,2.815797805786133,2.8263092041015625,2.8135271072387695
6552,2.816209316253662,2.8228964805603027,2.8136770725250244
6553,2.8293819427490234,2.8402886390686035,2.829244852
6556,2.812959909439087,2.8224568367004395,2.8088905811309814
6557,2.830657482147217,2.839777946472168,2.8282928466796875
6558,2.8411569595336914,2.8490447998046875,2.839694023132324
6563,2.8225045204162598,2.8323304653167725,2.821821689605713
6566,2.810298442840576,2.8186779022216797,2.810710906982422
6569,2.826620578765869,2.839228630065918,2.8280487060546875
6570,2.822087287902832,2.8323707580566406,2.8232569694519043
6571,2.820396661758423,2.8307011127471924,2.819884777069092
6576,2.829601526260376,2.839933156967163,2.828583002090454
6577,2.8294408321380615,2.8375158309936523,2.8280510902404785
6579,2.8188798427581787,2.8277618885040283,2.819469451904297
6580,2.8192553520202637,2.829171657562256,2.8196640014648438
6581,2.8226118087768555,2.831583023071289,2.821559190750122
6583,2.8054392337799072,2.8150596618652344,2.803293228149414
6584,2.8297533988952637,2.839895486831665,2.829136848449707
6585,2.812955617904663,2.824843406677246,2.8124938011169434
6586,2.806558132171631,2.816653013,2.8039438724517822
6587,2.831174373626709,2.8400328159332275,2.8291029930114746
6589,2.8030648231506348,2.814548969268799,2.8020410537719727
6590,2.832556962966919,2.8428754806518555,2.831366777420044
6591,2.826685667037964,2.8352742195129395,2.8253397941589355
6596,2.8217105865478516,2.831904411315918,2.821073055267334
6598,2.8385608196258545,2.8471157550811768,2.8372011184692383
6601,2.806868314743042,2.817490577697754,2.807246208190918
6603,2.8189470767974854,2.826806068,2.815412998199463
6604,2.830392360687256,2.8375980854034424,2.827279567718506
6606,2.8302252292633057,2.8389556407928467,2.827209473
6607,2.8251380920410156,2.834012031555176,2.8226113319396973
6610,2.817923069000244,2.8295130729675293,2.8163132667541504
6611,2.8437700271606445,2.855879068374634,2.8440628051757812
6612,2.8282876014709473,2.838123321533203,2.826422929763794
6615,2.814119577407837,2.824199914932251,2.813880443572998
6622,2.8269362449645996,2.8369839191436768,2.8289103507995605
6624,2.816666841506958,2.827355146408081,2.8185176849365234
6626,2.8246684074401855,2.8326525688171387,2.8245937824249268
6627,2.831817150115967,2.840254068374634,2.8309273719787598
6628,2.8255646228790283,2.8321938514709473,2.823377847671509
6631,2.8218820095062256,2.8324925899505615,2.820255756378174
6634,2.825998306274414,2.835963726043701,2.8252158164978027
6638,2.8117055892944336,2.8213987350463867,2.8111190795898438
6639,2.816314220428467,2.825411081314087,2.814495564
6644,2.8211474418640137,2.833510637283325,2.819652795791626
6645,2.818929672241211,2.8280835151672363,2.818009853363037
6646,2.817721366882324,2.8270020484924316,2.817784547805786
6650,,,2.805185317993164
6651,2.829089879989624,2.839742422103882,2.829369068145752
6652,2.8300118446350098,2.840425729751587,2.828650712966919
6656,2.8054237365722656,2.8147547245025635,2.8043971061706543
6657,2.8204312324523926,2.8294496536254883,2.8203184604644775
6660,2.816995382,2.825662612915039,2.8164756298065186
6662,2.807434558868408,2.818206310272217,2.8056435585021973
6664,2.8056087493896484,2.8163599967956543,2.8030295372009277
6665,2.815539836883545,2.824413776397705,2.813220262527466
6671,2.826085090637207,2.834738254547119,2.8253254890441895
6673,2.8204946517944336,2.8312253952026367,2.820862293243408
6674,2.814150810241699,2.8242053985595703,2.812958240509033
6677,2.817302703857422,2.8224000930786133,2.8133420944213867
6679,2.8243632316589355,2.834134817123413,2.821249247
6681,2.8225998878479004,2.832014799118042,2.822014808654785
6682,2.8101718425750732,2.821108341217041,2.8102941513061523
6685,2.8277835845947266,2.837425947189331,2.827402114868164
6686,2.8151144981384277,2.825232744216919,2.816082000732422
6688,2.825896739959717,2.8373420238494873,2.825978994369507
6689,2.8210930824279785,2.8317372798919678,2.821174144744873
6692,2.8201141357421875,2.8312017917633057,2.821392297744751
6693,2.8137001991271973,2.8224682807922363,2.812812566757202
6694,2.8310341835021973,2.8388149738311768,2.828812837600708
6695,2.8078248500823975,2.8168423175811768,2.8055005073547363
6696,2.8136954307556152,2.8234000205993652,2.812556743621826
6697,2.811744213104248,2.8216075897216797,2.8110241889953613
6701,2.818648577,2.8261849880218506,2.815399408340454
6705,2.8195717334747314,2.8290061950683594,2.817354917526245
6707,2.8068044185638428,2.8166911602020264,2.807462692260742
6708,2.8107454776763916,2.821335792541504,2.810034752
6710,2.8245656490325928,2.834271192550659,2.8232712745666504
6712,2.813979148864746,2.823211669921875,2.8138046264648438
6715,2.8268396854400635,2.8375346660614014,2.826720952987671
6716,2.829033374786377,2.8393077850341797,2.829138756
6717,2.818819761276245,2.8304991722106934,2.818671464920044
6718,2.8227293491363525,2.832231283187866,2.8214871883392334
6719,2.8226213455200195,2.8321404457092285,2.8212740421295166
6720,2.835599660873413,2.8443799018859863,2.8329334259033203
6723,2.817471504211426,2.827291488647461,2.816990375518799
6728,2.829892158508301,2.8416683673858643,2.8301000595092773
6730,2.830331325531006,2.841409206390381,2.831634759902954
6734,2.8145971298217773,2.8252017498016357,2.8127012252807617
6737,2.811626672744751,2.8209125995635986,2.8105552196502686
6738,2.82232666,2.8329498767852783,2.821312904
6743,2.826092243,2.8345799446105957,2.823845386505127
6744,2.8146939277648926,2.824249029159546,2.8129820823669434
6747,2.8183562755584717,2.8295392990112305,2.818358898162842
6748,2.815666675567627,2.826085090637207,2.8140859603881836
6750,2.8185946941375732,2.8286960124969482,2.8166732788085938
6752,2.809304953,2.8184618949890137,2.8070363998413086
6757,2.829639196395874,2.8394570350646973,2.8284997940063477
6758,2.8179028034210205,2.8287649154663086,2.817298412322998
6760,2.8143398761749268,2.8252615928649902,2.8126449584960938
6763,2.8208494186401367,2.8300039768218994,2.8185534477233887
6764,2.8257734775543213,2.8336758613586426,2.825033187866211
6767,2.8307712078094482,2.839812994003296,2.827591658
6768,2.822070837020874,2.8310434818267822,2.818948268890381
6773,2.8401103019714355,2.850205421447754,2.8398125171661377
6776,2.821887254714966,2.8311562538146973,2.819157123565674
6777,2.8032262325286865,2.813237190246582,2.801586151123047
6779,2.821427107,2.8317248821258545,2.8209712505340576
6781,2.815795421600342,2.826963424682617,2.8156299591064453
6783,2.8091862201690674,2.820397377,2.8090593814849854
6784,2.8081603050231934,2.8188178539276123,2.8086512088775635
6787,2.7963829040527344,2.807594060897827,2.795971155166626
6789,2.826261043548584,2.835186004638672,2.825766086578369
6790,2.8078601360321045,2.8173465728759766,2.8050920963287354
6793,2.817596912384033,2.829589844,2.8152496814727783
6795,2.8287339210510254,2.8380141258239746,2.826897144317627
6798,2.804936170578003,2.818753480911255,2.804079532623291
6801,2.807011365890503,2.8171114921569824,2.807508945465088
6803,2.811633348464966,2.820711135864258,2.810459613800049
6804,2.816342353820801,2.8256654739379883,2.814556121826172
6806,2.8137354850769043,2.822411060333252,2.813288450241089
6810,2.828383684158325,2.8361072540283203,2.826200008392334
6812,2.8116118907928467,2.820891857147217,2.8109707832336426
6814,2.8147521018981934,2.8241453170776367,2.815049648284912
6816,2.7988409996032715,2.810459613800049,2.8000612258911133
6820,2.8057100772857666,2.815328598022461,2.8069517612457275
6822,2.8295371532440186,2.8390414714813232,2.830193519592285
6824,2.801945447921753,2.811344861984253,2.801237106323242
6827,2.8265674114227295,2.837165355682373,2.8264498710632324
6828,2.818274974822998,2.829962730407715,2.819014310836792
6829,2.800467014312744,2.811868429,2.8016653060913086
6830,2.812279462814331,2.8237550258636475,2.811279773712158
6831,2.805504560470581,2.815819025039673,2.804621934890747
6833,2.815950393676758,2.8265557289123535,2.816244602203369
6835,2.818913221359253,2.830742835998535,2.817976951599121
6837,2.816347599029541,2.8270468711853027,2.815929412841797
6838,,,2.8128089904785156
6841,2.8328042030334473,2.8441731929779053,2.8336658477783203
6845,2.8292579650878906,2.83913517,2.8278326988220215
6846,2.8108317852020264,2.8216638565063477,2.8107175827026367
6851,2.821141481399536,2.832594394683838,2.8194692134857178
6856,2.8053314685821533,2.8165202140808105,2.8048946857452393
6861,2.813472270965576,2.8237199783325195,2.8139359951019287
6868,2.818671464920044,2.8287112712860107,2.8180904388427734
6869,2.839337110519409,2.8485748767852783,2.8378334045410156
6870,2.819347620010376,2.8312461376190186,2.819445848464966
6874,2.8101511001586914,2.820535659790039,2.8106093406677246
6875,2.812410354614258,2.821540594100952,2.8109726905822754
6876,2.8287692070007324,2.838801860809326,2.8283848762512207
6880,,,2.7938342094421387
6882,2.832077980041504,2.8421239852905273,2.831088066101074
6883,2.823084831237793,2.834547758102417,2.822603225708008
6886,2.8261523246765137,2.8366382122039795,2.8257880210876465
6887,2.827528715133667,2.837369203567505,2.8259530067443848
6895,2.810617208480835,2.820800781,2.810429096221924
6896,2.840062379837036,2.849383831,2.839902877807617
6899,2.8098132610321045,2.819547653198242,2.809100628
6900,2.805401563644409,2.8142623901367188,2.8035168647766113
6901,2.8128395080566406,2.824003219604492,2.8112106323242188
6903,2.800675868988037,2.811133861541748,2.801473856
6906,2.8026504516601562,2.8141396045684814,2.802246094
6907,2.817847967147827,2.826827049255371,2.8171567916870117
6911,2.84159255,2.8528943061828613,2.8400745391845703
6913,2.8206334114074707,2.831912040710449,2.8187365531921387
6915,2.8219826221466064,2.832742453,2.820941686630249
6917,2.809692621231079,2.821833848953247,2.8096024990081787
6919,2.8024373054504395,2.813764810562134,2.8022923469543457
6920,2.8299100399017334,2.839677095413208,2.8301687240600586
6921,2.815408706665039,2.8263132572174072,2.814101219177246
6922,2.798254967,2.8093667030334473,2.796950340270996
6925,2.8152105808258057,2.826164960861206,2.8162331581115723
6932,2.818112373352051,2.8284764289855957,2.8161134719848633
6935,2.827826976776123,2.834447145462036,2.823667049407959
6936,2.8130006790161133,2.821129322052002,2.8098063468933105
6937,2.820847749710083,2.828028917312622,2.8177261352539062
6940,2.8216655254364014,2.8338494300842285,2.820899486541748
6944,2.8233885765075684,2.832514762878418,2.8227601051330566
6945,2.7879528999328613,2.7990238666534424,2.7892098426818848
6947,2.826831579208374,2.836280345916748,2.825237274169922
6948,2.8149542808532715,2.824089527130127,2.8124518394470215
6951,2.8020009994506836,2.813936471939087,2.802060127258301
6955,2.8165149688720703,2.8274970054626465,2.8141517639160156
6956,2.8177502155303955,2.828507900238037,2.815913200378418
6959,2.823788881,2.834562301635742,2.8252668380737305
6962,2.8112680912017822,2.817868232727051,2.8074779510498047
6965,2.8115241527557373,2.8232388496398926,2.809755325317383
6966,2.803436279296875,2.8133201599121094,2.8012540340423584
6967,2.8213746547698975,2.8303747177124023,2.8195295333862305
6969,2.80364728,2.8141732215881348,2.8016715049743652
6972,2.8077423572540283,2.8183951377868652,2.805887222290039
6974,2.8058743476867676,2.8167948722839355,2.8040924072265625
6976,2.8044795989990234,2.8144848346710205,2.804287910461426
6980,,,2.8289880752563477
6981,2.808802604675293,2.821211338043213,2.807342767715454
6983,2.8116331100463867,2.8209099769592285,2.810192584991455
6985,2.8008315563201904,2.810317039489746,2.8015623092651367
6986,2.813439369,2.822997808456421,2.813768148422241
6988,2.8091909885406494,2.820211410522461,2.8074398040771484
6989,2.830960512161255,2.8406877517700195,2.830416202545166
6990,2.820575237,2.832137107849121,2.819563865661621
6991,2.8104147911071777,2.8205933570861816,2.810678005218506
6995,2.8085577487945557,2.818471670150757,2.807590961456299
7003,2.811037302017212,2.823751211166382,2.8113036155700684
7004,2.809495210647583,2.8208537101745605,2.8087756633758545
7005,2.8133866786956787,2.824319601,2.8120768070220947
7006,2.8231863975524902,2.835524559020996,2.822819709777832
7008,2.8059349060058594,2.8166310787200928,2.8068037033081055
7011,2.8084588050842285,2.8192973136901855,2.8070595264434814
7012,2.8231987953186035,2.8343937397003174,2.8225293159484863
7014,2.8036487102508545,2.8131017684936523,2.800699234008789
7018,2.811699390411377,2.8212392330169678,2.810326099395752
7019,2.8066911697387695,2.8164355754852295,2.806710720062256
7023,2.7974202632904053,2.809256076812744,2.798077106
7024,2.823115110397339,2.835799456,2.824428081512451
7026,2.8155159950256348,2.8244199752807617,2.812277079
7030,2.8221688270568848,2.8318283557891846,2.8196310997009277
7038,2.818082809448242,2.8262507915496826,2.8163349628448486
7040,2.811046838760376,2.8197641372680664,2.809174060821533
7041,2.8084118366241455,2.8152475357055664,2.8058414459228516
7042,2.803267478942871,2.8098385334014893,2.8001790046691895
7043,2.810018778,2.818903923034668,2.8088042736053467
7049,2.8226566314697266,2.832524061203003,2.8210978507995605
7052,2.8184473514556885,2.8255388736724854,2.8161368370056152
7053,2.8210103511810303,2.8291053771972656,2.8167099952697754
7056,2.8101277351379395,2.818624735,2.8106002807617188
7057,2.796720027923584,2.8075685501098633,2.7988061904907227
7059,2.8125081062316895,2.8243038654327393,2.8124141693115234
7060,2.8030080795288086,2.8156635761260986,2.8045129776000977
7061,2.8053648471832275,2.818296432495117,2.8058600425720215
7062,2.8032872676849365,2.813798666000366,2.8020405769348145
7063,2.8040506839752197,2.8120851516723633,2.801875114440918
7065,2.825937032699585,2.8346190452575684,2.824977397918701
7067,2.807311773300171,2.8177921772003174,2.8053107261657715
7068,2.8118386268615723,2.822808265686035,2.811936855316162
7071,2.820080041885376,2.830409049987793,2.8193163871765137
7074,2.7945199012756348,2.803899049758911,2.7942328453063965
7078,2.8064494132995605,2.8176188468933105,2.806842088699341
7082,2.8394107818603516,2.8472037315368652,2.838757276535034
7083,2.8122427463531494,2.821385383605957,2.811091184616089
7084,2.8061399459838867,2.8161673545837402,2.8048481941223145
7088,2.8166213035583496,2.8278403282165527,2.8149962425231934
7090,2.8026251792907715,2.8134114742279053,2.8004932403564453
7091,2.814932107925415,2.8260114192962646,2.814135789871216
7092,2.8128809928894043,2.8234200477600098,2.812418222427368
7095,2.8132128715515137,2.820631504058838,2.812119960784912
7098,2.809782028198242,2.8201217651367188,2.8089523315429688
7103,2.818465471,,2.8174796104431152
