Step,radius 2,radius 0.5,radius 0.1,radiu 0.01,radius 1
1685,3.0933287143707275,3.091738224029541,3.213726043701172,4.162390709,3.0797317028045654
1687,3.082947254180908,3.0832712650299072,3.2008605003356934,4.138982772827148,3.0688517093658447
1691,3.0932111740112305,3.0968332290649414,3.214085817337036,4.153331279754639,3.0812835693359375
1692,3.0877010822296143,3.0840673446655273,3.202315092086792,4.160713195800781,3.0756988525390625
1693,3.0797719955444336,3.079568386077881,3.202207565307617,4.142845153808594,3.070693016052246
1699,3.0863959789276123,3.0807747840881348,3.204503059387207,4.143811225891113,3.0675227642059326
1701,3.069068670272827,3.0679287910461426,3.189420700073242,4.134630203,3.056154727935791
1703,3.065767765045166,3.0646350383758545,3.186356306,4.133411407470703,3.0535383224487305
1704,3.0818655490875244,3.0835556983947754,3.1965222358703613,4.146158695220947,3.0699198246002197
1706,3.076643943786621,3.0782113075256348,3.1908302307128906,4.137806415557861,3.062279701
1708,3.069597005844116,3.0704092979431152,3.182772397994995,4.128935813903809,3.0581040382385254
1710,3.0857434272766113,3.087935209274292,3.2007651329040527,4.151695728302002,3.075929880142212
1712,3.0870907306671143,3.085240125656128,3.200958013534546,4.143677711486816,3.070873737335205
1713,3.0743532180786133,3.079883337020874,3.196748971939087,4.143641471862793,3.059812068939209
1714,3.0689334869384766,3.072146415710449,3.1869075298309326,4.129405975341797,3.054344892501831
1715,3.0659849643707275,3.066178083,3.1873884201049805,4.130702972412109,3.0525715351104736
1717,3.0837080478668213,3.0855746269226074,3.200446605682373,4.146857738494873,3.0708158016204834
1719,3.0881104469299316,3.092978000640869,3.208179473876953,4.152431964874268,3.0734639167785645
1721,3.085968255996704,3.086638927459717,3.205798864364624,4.154610633850098,3.069955825805664
1723,3.094951629638672,3.098655939102173,3.217381715774536,4.153107643127441,3.081096887588501
1725,3.0733933448791504,3.0753390789031982,3.1896615028381348,4.139784812927246,3.0587193965911865
1726,3.0924739837646484,3.0901455879211426,3.199821710586548,4.152799129486084,3.0770905017852783
1727,3.072880744934082,3.071276903152466,3.1947576999664307,4.133358478546143,3.058295726776123
1728,3.0752499103546143,3.0757739543914795,3.1913444995880127,4.129952907562256,3.0631051063537598
1731,3.0647549629211426,3.0666608810424805,3.1871626377105713,4.131199359893799,3.0550897121429443
1733,3.0756263732910156,3.0790047645568848,3.194098949432373,4.129300117492676,3.0639851093292236
1735,3.0790891647338867,3.0821526050567627,3.195531129837036,4.1332621574401855,3.069298267364502
1738,3.086366653442383,3.085705280303955,3.1994824409484863,4.133249759674072,3.0704588890075684
1739,3.086223602294922,3.085615873336792,3.205325126647949,4.142886161804199,3.071990489959717
1742,3.0724422931671143,3.0703649520874023,3.1865506172180176,4.129085540771484,3.058713912963867
1751,3.0558273792266846,3.0481910705566406,3.1627702713012695,4.111900329589844,3.0393009185791016
1753,3.069891929626465,3.064748764038086,3.1752705574035645,4.115902900695801,3.0490822792053223
1754,3.0780749320983887,3.0745906829833984,3.1865758895874023,4.130846977233887,3.0608949661254883
1755,3.062450408935547,3.061007499694824,3.1733036041259766,4.122769832611084,3.0470073223114014
1761,3.0961716175079346,3.0927491188049316,3.2033252716064453,4.149927139282227,3.0796523094177246
1762,3.0585696697235107,3.0595061779022217,3.1738884449005127,4.112868309020996,3.042603015899658
1763,3.0745086669921875,3.073513984680176,3.1839046478271484,4.118618965148926,3.0574164390563965
1764,3.063209295272827,3.066960334777832,3.1735687255859375,4.1160688400268555,3.0478389263153076
1769,3.074422836303711,3.0769715309143066,3.1872503757476807,4.125613212585449,3.062906503677368
1770,3.083686590194702,3.0856800079345703,3.195497751235962,4.138818740844727,3.0708930492401123
1771,3.060136318206787,3.059400796890259,3.1763274669647217,4.109443187713623,3.0487308502197266
1774,3.081312656402588,3.0811946392059326,3.194077968597412,4.135195732116699,3.067638635635376
1780,3.054506778717041,3.053008794784546,3.1676740646362305,4.116804599761963,3.0443782806396484
1781,3.0653040409088135,3.067376136779785,3.185546398162842,4.124217987060547,3.057183027267456
1782,3.0891225337982178,3.089196205,3.204131603240967,4.15086031,3.076545000076294
1783,3.0653910636901855,3.066833734512329,3.1773548126220703,4.112215042114258,3.0532267093658447
1784,3.0743112564086914,3.073357105255127,3.1842188835144043,4.136585235595703,3.0602874755859375
1786,3.0680603981018066,3.065451145172119,3.179940938949585,4.127641677856445,3.0538454055786133
1789,3.0565061569213867,3.0565075874328613,3.170192241668701,4.104477882385254,3.0426981449127197
1791,3.0651724338531494,3.0638515949249268,3.1763687133789062,4.116436004638672,3.053514003753662
1792,3.058401107788086,3.056504726409912,3.169231414794922,4.107880592346191,3.0420937538146973
1793,3.0582032203674316,3.0605711936950684,3.1721673011779785,4.1138505935668945,3.0453038215637207
1794,3.067310094833374,3.0689709186553955,3.182337760925293,4.119671821594238,3.055628776550293
1795,3.0807106494903564,3.084249496459961,3.193243980407715,4.128480911254883,3.070875406265259
1797,3.084685802459717,3.085496425628662,3.1948952674865723,4.128216743469238,3.0685174465179443
1799,3.087066173553467,3.0870983600616455,3.192533254623413,4.1320295333862305,3.0681064128875732
1801,3.056272268295288,3.060448408126831,3.1694729328155518,4.107153415679932,3.039912223815918
1802,3.074083089828491,3.074246406555176,3.183605194091797,4.116040229797363,3.058969259262085
1803,3.073625087738037,3.075545072555542,3.1817407608032227,4.117164611816406,3.056948661804199
1804,3.066476821899414,3.066019058227539,3.180344581604004,4.123866558074951,3.0532264709472656
1807,3.050952434539795,3.0510854721069336,3.159135341644287,4.095124244689941,3.0359530448913574
1809,3.080108165740967,3.078748941421509,3.1876416206359863,4.1205830574035645,3.0631208419799805
1810,3.0540030002593994,3.055706739425659,3.163552761077881,4.108254432678223,3.042767286300659
1811,3.063887357711792,3.0643391609191895,3.1744699478149414,4.112360000610352,3.0513601303100586
1813,3.049921989440918,3.0489730834960938,3.1551992893218994,4.092937469482422,3.035458803
1814,3.0565872192382812,3.058143138885498,3.1654140949249268,4.109244346618652,3.0437376499176025
1815,3.0683584213256836,3.0692617893218994,3.1778337955474854,4.113695145,3.0541772842407227
1820,3.0559096336364746,3.054368257522583,3.156301498413086,4.095401287078857,3.0450663566589355
1821,3.0602033138275146,3.060255765914917,3.1739368438720703,4.102833271026611,3.046766519546509
1822,3.055257797241211,3.053124428,3.1579699516296387,4.113777160644531,3.0396883487701416
1823,3.0767486095428467,3.0762667655944824,3.1875874996185303,4.125243663787842,3.061819076538086
1824,3.065335750579834,3.0616683959960938,3.1668953895568848,4.111013412475586,3.048809766769409
1825,3.063117265701294,3.062425374984741,3.1801581382751465,4.111705780029297,3.0494747161865234
1829,3.086361885070801,3.0814523696899414,3.1989634037017822,4.125738143920898,3.0716543197631836
1831,3.053241491317749,3.0555355548858643,3.1663856506347656,4.102473258972168,3.0423378944396973
1833,3.053243876,3.052175521850586,3.1672027111053467,4.110067367553711,3.0394558906555176
1834,3.0720088481903076,3.0680108070373535,3.1738367080688477,4.121536731719971,3.0560126304626465
1835,3.0772690773010254,3.075408935546875,3.1888139247894287,4.1190924644470215,3.066589832305908
1837,3.072115659713745,3.0714364051818848,3.184488296508789,4.125855445861816,3.058457851409912
1839,3.0585989952087402,3.059152126312256,3.1650285720825195,4.106313228607178,3.043607234954834
1841,3.069826126098633,3.072396755218506,3.1820437908172607,4.115708351135254,3.0569119453430176
1844,3.0588290691375732,3.055476188659668,3.1631321907043457,4.0977067947387695,3.040097475
1846,3.068121910095215,3.0615580081939697,3.1726412773132324,4.111291408538818,3.0507569313049316
1847,3.052140712738037,3.0525522232055664,3.1582586765289307,4.1022725105285645,3.0408215522766113
1857,3.0676631927490234,3.0675549507141113,3.173773765563965,4.119525909423828,3.0554139614105225
1860,3.0637288093566895,3.063994884490967,3.1738743782043457,4.103580474853516,3.049886465072632
1862,3.0608906745910645,3.064281940460205,3.1717867851257324,4.097877025604248,3.0471184253692627
1863,3.058805465698242,3.0562405586242676,3.1649386882781982,4.097349166870117,3.0442557334899902
1866,3.041379213,3.040820837020874,3.153296471,4.088330268859863,3.026477813720703
1868,3.059910535812378,3.059910774230957,3.172985315322876,4.093398094177246,3.044602870941162
1870,3.046933174133301,3.0486552715301514,3.1595635414123535,4.086259365081787,3.029961109161377
1875,3.054417371749878,3.0503604412078857,3.1557586193084717,4.098352909088135,3.0405564308166504
1876,3.0552594661712646,3.054110050201416,3.1697516441345215,4.098876953,3.0412204265594482
1878,3.051788330078125,3.055187463760376,3.160301685333252,4.087117671966553,3.0409765243530273
1879,3.067697048187256,3.071244478225708,3.166231155395508,4.110865116119385,3.0546669960021973
1883,3.0350089073181152,3.0409083366394043,3.1399965286254883,4.079619407653809,3.023510456085205
1884,3.042443275,3.045851707458496,3.1538891792297363,4.085284233093262,3.0294744968414307
1889,3.035824775695801,3.0376877784729004,3.136335849761963,4.072076797485352,3.023456097
1890,3.0416622161865234,3.0431864261627197,3.146129608154297,4.090865612030029,3.0267763137817383
1894,3.0512471199035645,3.0513720512390137,3.1609768867492676,4.0983781814575195,3.0395262241363525
1898,3.0365688800811768,3.035971164703369,3.1419432163238525,4.078410625457764,3.024731159210205
1900,3.055818557739258,3.054478645324707,3.1594605445861816,4.097207069396973,3.045706272125244
1904,3.0527334213256836,3.0530152320861816,3.1543891429901123,4.086155891418457,3.038074254989624
1906,3.059636116027832,3.0614750385284424,3.161064624786377,4.094973564147949,3.042587995529175
1911,3.056769371032715,3.0572338104248047,3.1656455993652344,4.095972061157227,3.043275833129883
1926,3.0583720207214355,3.060119152069092,3.1617159843444824,4.096956253051758,3.044414520263672
1928,3.0470762252807617,3.0490224361419678,3.149778127670288,4.073761463165283,3.033752918243408
1929,3.0627732276916504,3.0648303031921387,3.164365768432617,4.102431297302246,3.0495548248291016
1930,3.049588918685913,3.0601749420166016,3.150275945663452,4.0788493156433105,3.0361764430999756
1934,3.0466861724853516,3.0472147464752197,3.1541736125946045,4.077584266662598,3.0296826362609863
1940,3.045574426651001,3.0443596839904785,3.1495437622070312,4.073524475097656,3.0280027389526367
1942,3.0449342727661133,3.047091484069824,3.1515116691589355,4.084221839904785,3.0321643352508545
1945,3.043242931365967,3.042552947998047,3.141366720199585,4.072296142578125,3.0273799896240234
1946,3.0331077575683594,3.0335476398468018,3.137277603149414,4.0591888427734375,3.0175139904022217
1948,3.0551950931549072,3.056830406188965,3.1573657989501953,4.088684082,3.039663076400757
1949,3.0505759716033936,3.0511960983276367,3.1555533409118652,4.081855773925781,3.034651995
1950,3.0596530437469482,3.0611305236816406,3.1613552570343018,4.091063976287842,3.0432920455932617
1952,3.0545949935913086,3.0553979873657227,3.151658773422241,4.083428382873535,3.040017604827881
1955,3.0592522621154785,3.0580387115478516,3.1644203662872314,4.094424247741699,3.0423989295959473
1957,3.0552632808685303,3.053016185760498,3.1583588123321533,4.098462104797363,3.039954185
1960,3.050638437271118,3.049003839492798,3.1491761207580566,4.084964752197266,3.033611297607422
1961,3.0637590885162354,3.061617136001587,3.1670913696289062,4.096390724182129,3.0456018447875977
1967,3.037630081176758,3.0373599529266357,3.147254705429077,4.069639682769775,3.0233404636383057
1973,3.0571343898773193,3.0598042011260986,3.1591243743896484,4.086890221,3.0443832874298096
1976,3.037531852722168,3.0404770374298096,3.1324145793914795,4.066272735595703,3.0235562324523926
1978,3.0472373962402344,3.0497288703918457,3.145681858062744,4.084075927734375,3.0332930088043213
1980,3.055877923965454,3.0550551414489746,3.153174877166748,4.085966110229492,3.040310859680176
1983,3.0397660732269287,3.0371124744415283,3.1433846950531006,4.069223880767822,3.026203155517578
1984,3.0411605834960938,3.039937973022461,3.140382766723633,4.083709716796875,3.030226230621338
1986,3.049013376235962,3.050447463989258,3.15013051,4.078098773956299,3.032776355743408
1992,3.0393295288085938,3.042473316192627,3.1359028816223145,4.069823265075684,3.0260090827941895
1995,3.063642978668213,3.061094284057617,3.1593687534332275,4.087833881378174,3.0476644039154053
1998,3.0329999923706055,3.0300660133361816,3.1259207725524902,4.073312759399414,3.0136449337005615
2000,3.0553202629089355,3.0546317100524902,3.1548893451690674,4.0955891609191895,3.0399680137634277
2001,3.0439913272857666,3.0483527183532715,3.149905204772949,4.077493190765381,3.030158758163452
2003,3.0473790168762207,3.0490105152130127,3.151674747467041,4.074557304382324,3.035562277
2006,3.051332473754883,3.0461618900299072,3.146860122680664,4.072984695,3.0332417488098145
2007,3.0451102256774902,3.0443177223205566,3.143673896789551,4.068532943725586,3.030783176422119
2009,3.0439274311065674,3.0428667068481445,3.1411566734313965,4.066283702850342,3.027524471282959
2011,3.0297884941101074,3.0328269004821777,3.1295013427734375,4.059711456298828,3.018197536468506
2012,3.060077428817749,3.066018581390381,3.1631174087524414,4.090910435,3.048475742340088
2013,3.0388026237487793,3.041073799133301,3.1401941776275635,4.073441028594971,3.024864435195923
2015,3.048849105834961,3.050642490386963,3.149221181869507,4.075123310089111,3.037928581237793
2017,3.0320234298706055,3.034519672393799,3.1351914405822754,4.059527874,3.0197672843933105
2022,3.049736976623535,3.046259641647339,3.145249366760254,4.081722259521484,3.034674644470215
2025,3.0305893421173096,3.031496047973633,3.128861904144287,4.066046714782715,3.0166187286376953
2026,3.038620710372925,3.038499593734741,3.1336584091186523,4.065996170043945,3.027318000793457
2027,3.022711753845215,3.0213587284088135,3.1202754974365234,4.053345680236816,3.0055742263793945
2029,3.038093090057373,3.0394232273101807,3.133335828781128,4.068587303161621,3.0234103202819824
2031,3.0478429794311523,3.046551228,3.1496639251708984,4.078744888305664,3.0310869216918945
2034,3.0434529781341553,3.043938159942627,3.1404972076416016,4.070049763,3.027923583984375
2035,3.020329236984253,3.023743152618408,3.1208972930908203,4.050224304199219,3.0062499046325684
2036,3.0286576747894287,3.0327513217926025,3.126786708831787,4.055995941162109,3.0168643
2038,3.0237889289855957,3.0276620388031006,3.1186819076538086,4.047247886657715,3.0100746154785156
2040,3.038344621658325,3.0464611053466797,3.1416587829589844,4.068065643310547,3.027738332748413
2042,3.0466413497924805,3.0504794120788574,3.1434884071350098,4.072167397,3.0328218936920166
2043,3.0302908420562744,3.0331084728240967,3.126859664916992,4.065384387969971,3.0167014598846436
2047,3.0450220108032227,3.045619487762451,3.141643524169922,4.074534893035889,3.0318217277526855
2048,3.0401673316955566,3.0393083095550537,3.1391351222991943,4.064269542694092,3.0224204063415527
2049,3.0414297580718994,3.0424857139587402,3.1353507041931152,4.07114315,3.022763252258301
2050,3.034729004,3.0304908752441406,3.135451316833496,4.0669732093811035,3.016651153564453
2056,3.0501673221588135,3.045950412750244,3.142199754714966,4.0706658363342285,3.0318703651428223
2061,3.036773681640625,3.037684440612793,3.142212152481079,4.058077812194824,3.022641658782959
2068,3.022301197052002,3.0210070610046387,3.1221137046813965,4.0492658615112305,3.007385254
2069,3.035172939300537,3.033845901489258,3.1333816051483154,4.057417392730713,3.0199804306030273
2071,3.042771816253662,3.041658878326416,3.1352620124816895,4.061177730560303,3.0261998176574707
2074,3.0375728607177734,3.0395474433898926,3.1297504901885986,4.061861038208008,3.0216071605682373
2077,3.015563965,3.015350341796875,3.1164281368255615,4.041521072387695,3.000094175338745
2078,3.0158498287200928,3.0180459022521973,3.1096253395080566,4.0423078536987305,3.002580165863037
2081,3.0236029624938965,3.025414467,3.1272544860839844,4.0545806884765625,3.007882595062256
2083,3.0405120849609375,3.0416510105133057,3.138092041015625,4.065954685211182,3.027553081512451
2086,3.033831834793091,3.037128448486328,3.129678488,4.057348251342773,3.0201568603515625
2089,3.034029960632324,3.037383556365967,3.1248135566711426,4.060266971588135,3.020205259
2090,3.0292980670928955,3.0308709144592285,3.123478412628174,4.050378799438477,3.013443946838379
2091,3.0266671180725098,3.030670166015625,3.1164450645446777,4.039525032043457,3.0109333992004395
2093,3.020167112350464,3.025674819946289,3.1181108951568604,4.043151855,3.0066723823547363
2094,3.0272254943847656,3.0330963134765625,3.123858929,4.051361560821533,3.015265703201294
2097,3.0300986766815186,3.0307211875915527,3.1202526092529297,4.049292564,3.013929843902588
2099,3.028817892074585,3.028989553451538,3.125046491622925,4.054470062255859,3.014784574508667
2101,3.0212228298187256,3.022132635116577,3.1138601303100586,4.050889969,3.0111422538757324
2102,3.032679796218872,3.0328450202941895,3.130578041,4.058931827545166,3.018810510635376
2103,3.029498577,3.0290989875793457,3.124596596,4.053800582885742,3.016554117202759
2105,3.029348373413086,3.030916213989258,3.1242494583129883,4.051172733306885,3.012420654296875
2106,3.0187020301818848,3.0190858840942383,3.1146788597106934,4.040406227111816,3.001242160797119
2107,3.0259480476379395,3.028754711151123,3.1242737770080566,4.043996810913086,3.0113067626953125
2111,3.026831865310669,3.0251758098602295,3.1260643005371094,4.048284530639648,3.009622335
2112,3.029080867767334,3.029195785522461,3.1195573806762695,4.056021690368652,3.015623092651367
2113,3.0086491107940674,3.0089025497436523,3.109508514404297,4.039086342,2.997758150100708
2118,3.0176963806152344,3.0187296867370605,3.1030213832855225,4.0467963218688965,3.0025899410247803
2121,3.021209716796875,3.0208332538604736,3.1149239540100098,4.039460659,3.0061466693878174
2122,3.034533739089966,3.0366604328155518,3.1291534900665283,4.068115234,3.022181987762451
2125,3.017035961151123,3.020407199859619,3.109945058822632,4.033774375915527,3.0013206005096436
2131,3.0484275817871094,3.0495152473449707,3.134204864501953,4.069339275360107,3.0320653915405273
2132,3.0476739406585693,3.0442988872528076,3.137237548828125,4.061215400695801,3.0301623344421387
2134,3.0401840209960938,3.0385453701019287,3.1324260234832764,4.070675849914551,3.022014617919922
2135,3.022855043411255,3.0211703777313232,3.109389543533325,4.038553237915039,3.005509853363037
2136,3.0256741046905518,3.0236196517944336,3.1181020736694336,4.051126480102539,3.010685443878174
2137,3.0172617435455322,3.016937017440796,3.1046223640441895,4.038924217224121,3.000702381134033
2138,3.0425984859466553,3.0413618087768555,3.139279842376709,4.060513019561768,3.025486469268799
2139,3.022054433822632,3.023463487625122,3.1094138622283936,4.033957004547119,3.0048577785491943
2142,3.0313453674316406,3.0309436321258545,3.1267871856689453,4.051436424255371,3.0179717540740967
2144,3.015219211578369,3.0173020362854004,3.1106114387512207,4.039396286010742,3.001746654510498
2145,3.0385055541992188,3.041642189025879,3.1293420791625977,4.044409275054932,3.0234875679016113
2147,3.0292935371398926,3.032897472381592,3.1192963123321533,4.040774822235107,3.014545440673828
2151,3.019301414489746,3.023247718811035,3.114511489868164,4.041804313659668,3.007128953933716
2153,3.0168166160583496,3.024036407470703,3.1082887649536133,4.033773899078369,3.0037269592285156
2154,3.0265231132507324,3.0288326740264893,3.1156845092773438,4.045663356781006,3.012601613998413
2157,3.0369203090667725,3.036236286,3.1271510124206543,4.044275760650635,3.0212550163269043
2159,3.0149476528167725,3.011608123779297,3.1037302017211914,4.026507854,2.999911308288574
2160,3.0168638229370117,3.0168468952178955,3.105060101,4.0307512283325195,3.001513957977295
2163,3.0416908264160156,3.042649269104004,3.132591724395752,4.054725170135498,3.025045871734619
2165,3.0288846492767334,3.0305685997009277,3.1162614822387695,4.052305221557617,3.013204574584961
2166,3.0266494750976562,3.0225424766540527,3.1167051792144775,4.0464887619018555,3.0081262588500977
2167,3.0062174797058105,3.0078272819519043,3.0938124656677246,4.016764163970947,2.988790273666382
2169,3.0219881534576416,3.021998643875122,3.109891891479492,4.038168907165527,3.0055155754089355
2172,3.0405240058898926,3.0390446186065674,3.1328067779541016,4.058193683624268,3.024841309
2174,3.022867202758789,3.0191473960876465,3.1158459186553955,4.038461685180664,3.004549741744995
2179,3.0142629146575928,3.015646457672119,3.102038860321045,4.033204555511475,2.999939441680908
2181,3.028132915496826,3.028378486633301,3.119180679321289,4.0390472412109375,3.0132763385772705
2183,3.0094752311706543,3.0108492374420166,3.1005373001098633,4.018589019775391,2.9942212104797363
2185,3.0232629776000977,3.0233383178710938,3.1114859580993652,4.028472423553467,3.0088419914245605
2186,3.0199453830718994,3.0205647945404053,3.1125080585479736,4.030989646911621,3.0072193145751953
2188,3.0075697898864746,3.0095343589782715,3.0983097553253174,4.029588699,2.9974915981292725
2189,3.014650583267212,3.015310764312744,3.105055809020996,4.032595157623291,2.999194860458374
2190,3.0290024280548096,3.031965970993042,3.121239662,4.045726299285889,3.012617349624634
2193,3.0162713527679443,3.0192298889160156,3.107820987701416,4.033152103424072,3.0030882358551025
2194,3.0163893699645996,3.0150063037872314,3.1101012229919434,4.038663387298584,3.0039029121398926
2195,3.021763801574707,3.0228264331817627,3.104163885116577,4.029275894165039,3.008401870727539
2198,3.0075278282165527,3.011035203933716,3.0976953506469727,4.023077964782715,2.9963252544403076
2199,3.013643980026245,3.015014648,3.102602243423462,4.026615619659424,2.9985382556915283
2200,3.024286985397339,3.0235366821289062,3.1192820072174072,4.041659832000732,3.0069339275360107
2201,3.0116400718688965,3.012921094894409,3.0960021018981934,4.021675109863281,2.9937195777893066
2202,3.0250701904296875,3.025507926940918,3.1162519454956055,4.042771816253662,3.0117580890655518
2204,3.037271499633789,3.0382742881774902,3.1258161067962646,4.048314094543457,3.0256705284118652
2208,3.0329315662384033,3.0363588333129883,3.122210741043091,4.043673992156982,3.0195610523223877
2209,3.0114259719848633,3.010913848876953,3.1008949279785156,4.029302597045898,2.9959957599639893
2210,3.042726516723633,3.0443191528320312,3.1320714950561523,4.048790932,3.0266895294189453
2213,3.0233612060546875,3.0237865447998047,3.1118686199188232,4.046270370483398,3.009521245956421
2214,3.0154242515563965,3.0205204486846924,3.109027862548828,4.027056694030762,3.0037803649902344
2218,3.0198373794555664,3.024245262145996,3.1138172149658203,4.0379438400268555,3.0056684017181396
2220,3.020536184310913,3.019909381866455,3.107222080230713,4.039471626281738,3.0017943382263184
2221,3.014159917831421,3.016101598739624,3.096660614013672,4.021783351898193,2.9981632232666016
2233,3.0005860328674316,3.0017271041870117,3.0866808891296387,4.014403820037842,2.9827022552490234
2234,2.9975945949554443,3.0004830360412598,3.093085289001465,4.003552436828613,2.982132911682129
2244,3.021777391433716,3.0170764923095703,3.1101861000061035,4.032771110534668,3.0054686069488525
2248,3.0138440132141113,3.0143027305603027,3.1016523838043213,4.026107311248779,2.997089385986328
2249,3.021416187286377,3.020188331604004,3.1093735694885254,4.038957595825195,3.0054726600646973
2250,3.012331008911133,3.0146384239196777,3.104098320007324,4.023349285125732,2.999997854232788
2253,3.008467674255371,3.0108532905578613,3.093148708343506,4.024542331695557,2.994044303894043
2258,3.0178534984588623,3.021721124649048,3.1098461151123047,4.024768352508545,3.000854969024658
2259,3.027280092,3.0300121307373047,3.110581159591675,4.040905475616455,3.011373519897461
2261,3.0091137886047363,3.007709503173828,3.095888614654541,4.025465012,2.9976189136505127
2262,3.0244803428649902,3.0336415767669678,3.108628273010254,4.033175945281982,3.008547067642212
2264,3.0271308422088623,3.030261993408203,3.1074795722961426,4.033625602722168,3.0121443271636963
2265,3.0330023765563965,3.035839557647705,3.1189088821411133,4.049553871154785,3.0182571411132812
2266,3.0260472297668457,3.024390935897827,3.1113946437835693,4.033720970153809,3.0088117122650146
2270,3.018916606903076,3.018183708190918,3.104705810546875,4.025655746459961,3.005018949508667
2272,3.010240077972412,3.009446144104004,3.0963287353515625,4.019282817840576,2.996342658996582
2273,2.99757719,2.996972084,3.082434654,4.007902622,2.984189987182617
2274,3.020806074142456,3.0204524993896484,3.106337070465088,4.024987221,3.008866310119629
2276,3.0111165046691895,3.011363983154297,3.0967750549316406,4.020468711853027,2.9939472675323486
2277,3.013683557510376,3.011965036392212,3.098747491836548,4.0189290046691895,2.9964606761932373
2281,3.014652967453003,3.0139002799987793,3.096386671066284,4.028392791748047,3.0011210441589355
2283,3.0373034477233887,3.0366225242614746,3.120931625366211,4.046489715576172,3.020557403564453
2284,3.030951738357544,3.0311431884765625,3.1186492443084717,4.032007217407227,3.0172548294067383
2285,3.000638961791992,3.001044750213623,3.0843894481658936,4.012531280517578,2.986426353
2289,3.006453037261963,3.008582592010498,3.096043109893799,4.025496959686279,2.9900612831115723
2290,2.9984874725341797,2.9997363090515137,3.0871405601501465,4.002948760986328,2.984337568283081
2291,3.000467538833618,3.003629446029663,3.089353322982788,4.010308742523193,2.987931251525879
2293,3.005762815475464,3.007903575897217,3.08508563,4.0143327713012695,2.9887518882751465
2296,3.006192684173584,3.0098648071289062,3.091578483581543,4.022204399108887,2.992645740509033
2297,3.012228488922119,3.0136971473693848,3.0961453914642334,4.028940200805664,2.995798110961914
2303,3.011446952819824,3.006866455078125,3.0889060497283936,4.022957801818848,2.992638111114502
2304,3.021822452545166,3.020087242126465,3.1039915084838867,4.024690151,3.0043492317199707
2312,3.0140953063964844,3.010192871,3.094481945037842,4.019542217254639,2.9974594116210938
2319,3.0154671669006348,3.010906934738159,3.1005451679229736,4.025413990020752,2.9993841648101807
2321,3.020556926727295,3.0172929763793945,3.0975568294525146,4.024148941040039,2.999213218688965
2322,3.007228136062622,3.0045504570007324,3.091357707977295,4.011522293,2.9902355670928955
2326,3.0244338512420654,3.0237069129943848,3.104828357696533,4.031968116760254,3.0065441131591797
2327,3.010319948196411,3.0102083683013916,3.091447353363037,4.018646240234375,2.9950954914093018
2329,3.034956455230713,3.0367043018341064,3.118391513824463,4.047971725463867,3.018604278564453
2335,3.0203678607940674,3.020425319671631,3.0989270210266113,4.023062705993652,3.0041329860687256
2337,2.9685263633728027,2.9745936393737793,3.0526702404022217,3.9793190956115723,2.9547712802886963
2339,3.017714023590088,3.02447772,3.1003060340881348,4.028329372406006,3.01014781
2341,3.0153942108154297,3.021775007247925,3.098660945892334,4.025412559509277,3.004265785217285
2344,3.0335748195648193,3.0341484546661377,3.116861581802368,4.040042877197266,3.019011974334717
2347,3.0151619911193848,3.0206103324890137,3.0970101356506348,4.024899005889893,2.999615192
2349,3.0012731552124023,3.003098726272583,3.084900140762329,4.014179229736328,2.9870247840881348
2350,3.0005743503570557,3.0003645420074463,3.0866129398345947,4.0015058517456055,2.983295440673828
2353,2.996695041656494,2.9963157176971436,3.0844805240631104,3.999962329864502,2.9783904552459717
2355,3.009378195,3.0100598335266113,3.091418981552124,4.013000488,2.9921183586120605
2357,3.0040688514709473,2.999852418899536,3.0808801651000977,4.005379676818848,2.9876832962036133
2358,2.997983932495117,2.9965925216674805,3.0794878005981445,3.997469186782837,2.981844902038574
2360,3.005970001220703,3.0076913833618164,3.086398124694824,4.007009983062744,2.989041328430176
2364,3.017533540725708,3.0149965286254883,3.101442813873291,4.024304389953613,3.0022895336151123
2372,3.021289587020874,3.024993896484375,3.1095948219299316,4.021378517150879,3.006894588470459
2374,3.0161678791046143,3.0184006690979004,3.0967249870300293,4.020009517669678,2.998979091644287
2375,3.001178741455078,3.0029349327087402,3.0800304412841797,4.002436637878418,2.9868922233581543
2376,3.0025205612182617,3.0043118000030518,3.082261085510254,4.007782936096191,2.9845244884490967
2378,2.991931915283203,2.9916796684265137,3.0700883865356445,4.0016326904296875,2.9763872623443604
2379,2.997673511505127,2.994094133377075,3.074441432952881,3.9883127212524414,2.9805421829223633
2381,3.0059738159179688,3.003350257873535,3.0826096534729004,4.003734588623047,2.9887492656707764
2383,3.005343437194824,3.0047624111175537,3.0913758277893066,4.010211944580078,2.9890084266662598
2384,3.010099411010742,3.0079729557037354,3.0902767181396484,4.009278297424316,2.9916913509368896
2385,3.0123181343078613,3.010403633117676,3.092923402786255,4.009476661682129,2.9919447898864746
2388,2.991218090057373,2.988393783569336,3.0706534385681152,3.9969186782836914,2.971769332885742
2389,3.0091285705566406,3.010970115661621,3.0956227779388428,4.016242504119873,2.9956302642822266
2391,3.005176067352295,3.0097877979278564,3.0934102535247803,4.010570526123047,2.989259719848633
2394,2.9995598793029785,3.0013036727905273,3.0783944129943848,4.010504722595215,2.982088565826416
2395,3.0149269104003906,3.019437789916992,3.1000962257385254,4.012645721435547,2.9980859756469727
2396,3.006687641143799,3.007972240447998,3.088621139526367,4.009028911590576,2.9916696548461914
